epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,4.34197,4.08837,4.32813,0.95578,0.0054,0.11485,0.00298,0.001,3.1891,3.95247,0.75615,0.00046676,0.00046676,0.00046676
2,5.70194,3.40048,2.20229,0.74543,0.00885,0.082,0.02509,0.00775,3.15939,3.16199,0.74166,0.000931376,0.000931376,0.000931376
3,7.03625,3.24613,1.93562,0.73667,0.02773,0.44788,0.15654,0.05398,2.9131,2.59389,0.73934,0.00137685,0.00137685,0.00137685
4,8.35054,3.06011,1.72656,0.71388,0.62085,0.13152,0.27648,0.09179,2.93736,2.18361,0.71951,0.00156798,0.00156798,0.00156798
5,9.62984,3.12689,1.68068,0.71049,0.47556,0.3383,0.33538,0.12878,2.8239,1.25755,0.71449,0.00153497,0.00153497,0.00153497
6,10.8458,2.99021,1.5264,0.71606,0.62906,0.33983,0.39318,0.15159,2.59036,1.18623,0.7018,0.00150197,0.00150197,0.00150197
7,12.0521,2.93455,1.44184,0.71148,0.64004,0.36387,0.42266,0.17571,2.56776,1.2383,0.70373,0.00146896,0.00146896,0.00146896
8,13.2921,2.8927,1.3593,0.70959,0.61612,0.35735,0.42664,0.17335,2.54734,1.10083,0.70166,0.00143595,0.00143595,0.00143595
9,14.595,2.81067,1.25882,0.70893,0.63453,0.42773,0.47149,0.18811,2.50285,0.96649,0.71075,0.00140295,0.00140295,0.00140295
10,15.9003,2.76445,1.19974,0.69439,0.72678,0.41039,0.47627,0.17131,2.66898,1.00174,0.70937,0.00136994,0.00136994,0.00136994
11,17.1884,2.68455,1.14272,0.70544,0.74427,0.41036,0.47779,0.20282,2.40829,0.89569,0.70223,0.00133693,0.00133693,0.00133693
12,18.4916,2.68508,1.12679,0.69991,0.8327,0.40036,0.51077,0.23594,2.2648,0.87874,0.70217,0.00130393,0.00130393,0.00130393
13,19.8057,2.56625,1.04357,0.70137,0.77894,0.42591,0.50866,0.20108,2.65321,0.93809,0.7071,0.00127092,0.00127092,0.00127092
14,21.0963,2.66817,1.06856,0.70426,0.77846,0.38549,0.46454,0.19151,2.39069,0.93152,0.70031,0.00123791,0.00123791,0.00123791
15,22.3887,2.60543,1.02509,0.70351,0.79316,0.46119,0.54637,0.26295,2.24315,0.89395,0.70263,0.00120491,0.00120491,0.00120491
16,23.7102,2.55104,0.97959,0.69802,0.75543,0.45644,0.54605,0.25756,2.26582,0.86816,0.70471,0.0011719,0.0011719,0.0011719
17,24.9938,2.55322,0.98989,0.69702,0.79501,0.44744,0.54691,0.2619,2.28061,0.85111,0.70389,0.00113889,0.00113889,0.00113889
18,26.2871,2.5839,0.97192,0.70262,0.73468,0.4777,0.57132,0.24589,2.29286,0.84836,0.70305,0.00110589,0.00110589,0.00110589
19,27.5742,2.49136,0.95312,0.6926,0.71565,0.50083,0.5711,0.26543,2.17497,0.81449,0.70099,0.00107288,0.00107288,0.00107288
20,28.8937,2.4656,0.92244,0.69534,0.74953,0.49648,0.58262,0.27234,2.2516,0.83394,0.70208,0.00103987,0.00103987,0.00103987
21,30.1888,2.43233,0.91638,0.69952,0.79486,0.49438,0.58703,0.29973,2.11569,0.81087,0.70213,0.00100687,0.00100687,0.00100687
22,31.4876,2.38649,0.88311,0.70109,0.731,0.48785,0.57382,0.28567,2.15257,0.83108,0.70151,0.000973861,0.000973861,0.000973861
23,32.785,2.43168,0.88164,0.69137,0.68033,0.46817,0.54762,0.27937,2.1349,0.86542,0.69798,0.000940855,0.000940855,0.000940855
24,34.0948,2.36657,0.85869,0.6971,0.69056,0.52892,0.58505,0.30157,1.98007,0.78585,0.70495,0.000907848,0.000907848,0.000907848
25,35.3777,2.39404,0.854,0.6864,0.76757,0.50978,0.59884,0.3085,2.05073,0.79849,0.70576,0.000874842,0.000874842,0.000874842
26,36.683,2.32288,0.85661,0.69471,0.78206,0.51143,0.61486,0.31685,2.03664,0.78475,0.70018,0.000841835,0.000841835,0.000841835
27,37.8956,2.25069,0.86479,0.66456,0.8038,0.49153,0.60607,0.31021,2.02687,0.80009,0.69834,0.000808828,0.000808828,0.000808828
28,39.1366,2.24344,0.84528,0.69949,0.74723,0.53395,0.61956,0.31112,2.13005,0.8122,0.70288,0.000775822,0.000775822,0.000775822
29,40.3978,2.33029,0.85455,0.69236,0.79423,0.51921,0.63334,0.33982,2.03517,0.84212,0.69747,0.000742815,0.000742815,0.000742815
30,41.7076,2.32309,0.81303,0.69,0.8073,0.54061,0.65437,0.34061,2.07971,0.78734,0.69746,0.000709809,0.000709809,0.000709809
31,43.0063,2.2086,0.78956,0.69695,0.83271,0.52188,0.66372,0.35201,2.04128,0.75372,0.69283,0.000676802,0.000676802,0.000676802
32,44.3158,2.34479,0.81029,0.68661,0.80152,0.51226,0.63436,0.34216,1.97941,0.76858,0.69452,0.000643795,0.000643795,0.000643795
33,45.6133,2.23064,0.79699,0.69092,0.7926,0.49402,0.6279,0.32952,1.99952,0.7733,0.69666,0.000610789,0.000610789,0.000610789
34,46.908,2.20764,0.78466,0.68956,0.82989,0.50555,0.64308,0.33226,1.96891,0.73912,0.69826,0.000577782,0.000577782,0.000577782
35,48.1993,2.2808,0.78846,0.68681,0.80412,0.53867,0.65628,0.35015,1.9049,0.73106,0.69848,0.000544776,0.000544776,0.000544776
36,49.4889,2.27188,0.7944,0.67663,0.75397,0.53887,0.65538,0.35675,1.97075,0.73257,0.69925,0.000511769,0.000511769,0.000511769
37,50.8017,2.18279,0.76412,0.691,0.83809,0.53797,0.65464,0.35705,1.96283,0.73432,0.70094,0.000478762,0.000478762,0.000478762
38,52.1102,2.30794,0.78587,0.68759,0.83285,0.54071,0.64947,0.35199,1.9248,0.74285,0.69906,0.000445756,0.000445756,0.000445756
39,53.4019,2.19666,0.76528,0.68318,0.83222,0.53829,0.65966,0.35989,1.87002,0.72325,0.69847,0.000412749,0.000412749,0.000412749
40,54.7218,2.21692,0.76416,0.68838,0.83437,0.53931,0.66382,0.36677,1.89407,0.73032,0.69465,0.000379743,0.000379743,0.000379743
41,57.0418,1.85613,0.70884,0.71029,0.79916,0.552,0.66291,0.36913,1.8695,0.75423,0.69297,0.000346736,0.000346736,0.000346736
42,58.3449,1.83997,0.69848,0.71103,0.84513,0.53094,0.65991,0.3714,1.88188,0.7495,0.69428,0.000313729,0.000313729,0.000313729
43,59.611,1.84584,0.70847,0.71788,0.78733,0.51127,0.64647,0.35695,1.90864,0.75122,0.69313,0.000280723,0.000280723,0.000280723
44,60.8781,1.86494,0.69863,0.70479,0.84618,0.54155,0.67226,0.37398,1.87663,0.72743,0.69481,0.000247716,0.000247716,0.000247716
45,62.1433,1.85546,0.70056,0.70975,0.77006,0.52197,0.64016,0.35811,1.86898,0.74533,0.69555,0.00021471,0.00021471,0.00021471
46,63.3968,1.83768,0.68883,0.71206,0.83918,0.54098,0.67116,0.37425,1.83889,0.73467,0.69788,0.000181703,0.000181703,0.000181703
47,64.6654,1.82801,0.68638,0.70895,0.85291,0.53695,0.67115,0.37794,1.86184,0.74462,0.69376,0.000148696,0.000148696,0.000148696
48,65.9445,1.83579,0.67899,0.70991,0.83891,0.54864,0.67803,0.38229,1.83214,0.72871,0.69499,0.00011569,0.00011569,0.00011569
49,67.2163,1.82363,0.68074,0.70665,0.84409,0.53874,0.67093,0.37954,1.83812,0.73254,0.69718,8.26832e-05,8.26832e-05,8.26832e-05
50,68.4746,1.80044,0.67683,0.71264,0.85263,0.53502,0.66512,0.37263,1.8281,0.74275,0.69512,4.96766e-05,4.96766e-05,4.96766e-05
