epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,4.3097,2.12432,2.81422,0.96454,0.02524,0.26333,0.01927,0.0074,1.51519,3.47568,0.88061,0.00046676,0.00046676,0.00046676
2,5.67594,1.58737,1.30456,0.84174,0.03956,0.36867,0.229,0.12751,1.37153,2.91289,0.85713,0.000931376,0.000931376,0.000931376
3,7.01962,1.55212,1.10331,0.83566,0.98528,0.28579,0.4283,0.26647,1.36226,1.72195,0.88296,0.00137685,0.00137685,0.00137685
4,8.34861,1.4728,1.00516,0.82846,0.97819,0.43933,0.45883,0.30893,1.17708,1.00929,0.85492,0.00156798,0.00156798,0.00156798
5,9.66849,1.42623,0.9663,0.82199,0.97327,0.4603,0.46592,0.31927,1.13499,0.7287,0.84353,0.00153497,0.00153497,0.00153497
6,10.9911,1.37986,0.90066,0.8151,0.97567,0.45617,0.46154,0.30464,1.20963,0.70338,0.85545,0.00150197,0.00150197,0.00150197
7,12.286,1.36601,0.89161,0.81752,0.99161,0.45067,0.47127,0.29466,1.37079,0.7263,0.85221,0.00146896,0.00146896,0.00146896
8,13.6006,1.4326,0.89135,0.82305,0.48319,0.458,0.47081,0.33927,1.07382,0.64038,0.83953,0.00143595,0.00143595,0.00143595
9,14.9531,1.35661,0.83841,0.81157,0.98523,0.45995,0.47077,0.31468,1.25467,0.64751,0.8545,0.00140295,0.00140295,0.00140295
10,16.2549,1.26447,0.79335,0.81168,0.98723,0.45769,0.47021,0.31152,1.20808,0.66259,0.8468,0.00136994,0.00136994,0.00136994
11,17.5499,1.23831,0.77144,0.81042,0.4794,0.46,0.47767,0.33764,1.05312,0.61194,0.83755,0.00133693,0.00133693,0.00133693
12,18.8593,1.19698,0.73459,0.80398,0.99648,0.46,0.47349,0.32642,1.13889,0.58964,0.84756,0.00130393,0.00130393,0.00130393
13,20.1455,1.21532,0.71198,0.80328,0.47589,0.454,0.47325,0.35478,0.98346,0.65684,0.83822,0.00127092,0.00127092,0.00127092
14,21.4527,1.24636,0.71035,0.80092,0.48647,0.46,0.47471,0.34252,1.00345,0.63848,0.82741,0.00123791,0.00123791,0.00123791
15,22.753,1.17335,0.70532,0.8069,0.99427,0.46041,0.48925,0.35754,1.02953,0.56644,0.82993,0.00120491,0.00120491,0.00120491
16,24.0628,1.13692,0.66194,0.799,0.47866,0.96533,0.48847,0.35505,0.98358,0.54151,0.82917,0.0011719,0.0011719,0.0011719
17,25.3381,1.12842,0.6676,0.80052,0.47933,0.95325,0.47524,0.33575,1.05222,0.67526,0.83668,0.00113889,0.00113889,0.00113889
18,26.6317,1.10277,0.65046,0.79745,0.9929,0.46274,0.47826,0.35517,0.97613,0.52507,0.83212,0.00110589,0.00110589,0.00110589
19,27.9436,1.11146,0.63818,0.79221,0.98594,0.458,0.47518,0.34166,0.99962,0.53837,0.82381,0.00107288,0.00107288,0.00107288
20,29.2305,1.09084,0.62339,0.79525,0.98961,0.458,0.47621,0.35064,0.97823,0.52015,0.8273,0.00103987,0.00103987,0.00103987
21,30.4912,1.05608,0.61643,0.79971,0.99173,0.46267,0.48236,0.35008,1.06979,0.55885,0.83786,0.00100687,0.00100687,0.00100687
22,31.7978,1.05208,0.59607,0.79397,0.99714,0.46309,0.48074,0.3654,0.94066,0.49875,0.82965,0.000973861,0.000973861,0.000973861
23,33.1073,1.06867,0.58706,0.78885,0.99285,0.46133,0.50182,0.38052,0.93657,0.50787,0.82586,0.000940855,0.000940855,0.000940855
24,34.42,1.0529,0.59528,0.79276,0.98803,0.46201,0.48319,0.36713,0.91972,0.5049,0.81758,0.000907848,0.000907848,0.000907848
25,35.7131,1.07459,0.58358,0.78845,0.49292,0.46397,0.48317,0.36224,0.9825,0.54941,0.81799,0.000874842,0.000874842,0.000874842
26,37.0052,1.05166,0.57065,0.78971,0.48885,0.46333,0.47352,0.35083,0.98651,0.55818,0.82721,0.000841835,0.000841835,0.000841835
27,38.3122,1.02465,0.55929,0.79384,0.98635,0.464,0.48204,0.35815,0.99714,0.52845,0.82734,0.000808828,0.000808828,0.000808828
28,39.6115,1.00149,0.57206,0.79529,0.49012,0.46281,0.48345,0.34483,1.10634,0.57094,0.83392,0.000775822,0.000775822,0.000775822
29,40.8892,1.07087,0.57615,0.78974,0.99016,0.46506,0.48565,0.32358,1.24889,0.59936,0.84162,0.000742815,0.000742815,0.000742815
30,42.1662,1.07657,0.56963,0.78901,0.49012,0.46307,0.47989,0.34743,1.03451,0.51987,0.82784,0.000709809,0.000709809,0.000709809
31,43.4569,0.99831,0.53996,0.78927,0.47264,0.96798,0.48838,0.37283,0.92289,0.47607,0.82301,0.000676802,0.000676802,0.000676802
32,44.7577,1.01776,0.53882,0.7891,0.47965,0.96733,0.5193,0.39495,0.94093,0.50237,0.82227,0.000643795,0.000643795,0.000643795
33,46.0679,0.97565,0.52625,0.78753,0.99502,0.46346,0.48913,0.36745,0.94793,0.49902,0.82492,0.000610789,0.000610789,0.000610789
34,47.3616,0.99437,0.53528,0.79074,0.49184,0.462,0.48421,0.35821,1.03571,0.52882,0.82858,0.000577782,0.000577782,0.000577782
35,48.6661,0.974,0.52292,0.78538,0.50451,0.95977,0.49713,0.37518,0.9658,0.56296,0.8185,0.000544776,0.000544776,0.000544776
