epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,4.43533,2.30205,2.9593,1.02704,0.03188,0.29229,0.06729,0.02156,1.92139,3.00275,0.87122,0.00046676,0.00046676,0.00046676
2,5.86142,1.79428,1.57881,0.87587,0.4574,0.44669,0.39259,0.18927,1.59459,2.04132,0.86278,0.000931376,0.000931376,0.000931376
3,7.29103,1.64375,1.41881,0.85347,0.51257,0.62569,0.49919,0.27959,1.37191,1.66449,0.82364,0.00137685,0.00137685,0.00137685
4,8.72026,1.63339,1.2866,0.85203,0.44545,0.6134,0.51437,0.25895,1.4817,1.57623,0.83649,0.00156798,0.00156798,0.00156798
5,10.1145,1.53839,1.18371,0.84203,0.5962,0.69584,0.70169,0.4059,1.22347,1.25753,0.80553,0.00153497,0.00153497,0.00153497
6,11.5089,1.46067,1.08496,0.83285,0.71848,0.73862,0.78006,0.4547,1.20709,1.03207,0.80782,0.00150197,0.00150197,0.00150197
7,12.9221,1.42773,1.02702,0.83519,0.66316,0.79819,0.76348,0.41915,1.38812,1.04711,0.82355,0.00146896,0.00146896,0.00146896
8,14.3257,1.41291,0.98359,0.8293,0.68842,0.77704,0.78338,0.46596,1.19777,1.03306,0.80537,0.00143595,0.00143595,0.00143595
9,15.7238,1.36569,0.9388,0.82849,0.77198,0.7715,0.81976,0.49892,1.12507,0.93524,0.8027,0.00140295,0.00140295,0.00140295
10,17.1209,1.34629,0.9117,0.81833,0.74921,0.80224,0.83254,0.5111,1.18413,0.87427,0.80418,0.00136994,0.00136994,0.00136994
11,18.5157,1.35499,0.87336,0.82652,0.76094,0.82739,0.84879,0.52066,1.23065,0.84979,0.8099,0.00133693,0.00133693,0.00133693
12,19.9183,1.34118,0.85395,0.8212,0.8022,0.79857,0.85711,0.50682,1.21587,0.80244,0.80768,0.00130393,0.00130393,0.00130393
13,21.2899,1.276,0.81057,0.82145,0.81643,0.77595,0.86629,0.55504,1.08937,0.79846,0.79636,0.00127092,0.00127092,0.00127092
14,22.6648,1.30062,0.81876,0.81995,0.80608,0.80649,0.85293,0.54719,1.07311,0.78582,0.79625,0.00123791,0.00123791,0.00123791
15,24.0463,1.26382,0.80974,0.81444,0.83197,0.84864,0.88825,0.57398,1.10253,0.67422,0.79935,0.00120491,0.00120491,0.00120491
16,25.4478,1.2216,0.77912,0.81519,0.82841,0.80254,0.86866,0.56899,1.08886,0.76751,0.79565,0.0011719,0.0011719,0.0011719
17,26.8121,1.25437,0.77134,0.81981,0.83919,0.78643,0.86885,0.54967,1.11819,0.79249,0.79901,0.00113889,0.00113889,0.00113889
18,28.1895,1.24213,0.77371,0.81454,0.86756,0.81558,0.89176,0.58039,1.06923,0.68386,0.79727,0.00110589,0.00110589,0.00110589
19,29.594,1.21754,0.7539,0.81375,0.83651,0.8438,0.88984,0.5974,1.04297,0.68071,0.79723,0.00107288,0.00107288,0.00107288
20,30.9957,1.18166,0.71809,0.80917,0.85039,0.8381,0.8869,0.58985,1.05164,0.68177,0.79449,0.00103987,0.00103987,0.00103987
21,32.3633,1.17348,0.72198,0.81536,0.84247,0.85316,0.89349,0.61383,1.00543,0.62513,0.79017,0.00100687,0.00100687,0.00100687
22,33.7597,1.1836,0.71031,0.81396,0.85388,0.84527,0.8913,0.59349,1.05755,0.65083,0.79394,0.000973861,0.000973861,0.000973861
23,35.142,1.15699,0.67611,0.80817,0.87553,0.84678,0.90176,0.61668,1.00825,0.61178,0.79172,0.000940855,0.000940855,0.000940855
24,36.5307,1.15196,0.676,0.80589,0.85063,0.84088,0.89277,0.59003,1.11805,0.69315,0.79697,0.000907848,0.000907848,0.000907848
25,37.9066,1.20267,0.69093,0.8042,0.83858,0.83608,0.89384,0.61831,0.99482,0.64134,0.79024,0.000874842,0.000874842,0.000874842
26,39.288,1.14114,0.66137,0.80825,0.85523,0.83902,0.90562,0.63615,0.96112,0.63435,0.79005,0.000841835,0.000841835,0.000841835
27,40.6942,1.18865,0.67225,0.80372,0.83486,0.83647,0.88945,0.6105,0.979,0.65403,0.78778,0.000808828,0.000808828,0.000808828
28,42.0765,1.10929,0.62551,0.80534,0.872,0.8333,0.90035,0.63162,0.97496,0.59388,0.78926,0.000775822,0.000775822,0.000775822
29,43.4511,1.11789,0.6194,0.8024,0.88056,0.85137,0.9073,0.61505,1.00416,0.60319,0.79048,0.000742815,0.000742815,0.000742815
30,44.8322,1.07889,0.60409,0.80109,0.86684,0.83281,0.89638,0.63427,0.95659,0.60769,0.79028,0.000709809,0.000709809,0.000709809
31,46.2113,1.082,0.60487,0.80422,0.87611,0.802,0.88886,0.63442,0.93524,0.64478,0.78509,0.000676802,0.000676802,0.000676802
32,47.5933,1.10472,0.61441,0.80231,0.83576,0.81762,0.89501,0.62329,0.96864,0.65794,0.7898,0.000643795,0.000643795,0.000643795
33,48.9819,1.06776,0.5974,0.79955,0.87497,0.83381,0.90658,0.6441,0.94729,0.59511,0.7869,0.000610789,0.000610789,0.000610789
34,50.3691,1.0777,0.5935,0.80102,0.84802,0.83285,0.89715,0.6213,1.01697,0.64795,0.7937,0.000577782,0.000577782,0.000577782
35,51.7331,1.09584,0.60545,0.79868,0.8322,0.83281,0.87594,0.62702,0.92851,0.66441,0.78593,0.000544776,0.000544776,0.000544776
36,53.1192,1.08957,0.58649,0.79628,0.85083,0.82456,0.88316,0.63328,0.91942,0.61616,0.78637,0.000511769,0.000511769,0.000511769
37,54.4932,1.03699,0.57514,0.79727,0.82742,0.82045,0.87964,0.62246,0.94897,0.65957,0.78697,0.000478762,0.000478762,0.000478762
38,55.8879,1.10978,0.59344,0.79456,0.85226,0.80198,0.8827,0.6286,0.9253,0.6705,0.78427,0.000445756,0.000445756,0.000445756
39,57.2606,1.06146,0.57004,0.79923,0.84672,0.80392,0.87576,0.59467,1.01585,0.69081,0.78997,0.000412749,0.000412749,0.000412749
40,58.651,1.05548,0.57184,0.79609,0.87592,0.83352,0.90097,0.64145,0.93231,0.59264,0.78628,0.000379743,0.000379743,0.000379743
41,61.1626,0.93305,0.5258,0.80568,0.87655,0.83245,0.90508,0.65787,0.90652,0.58862,0.78622,0.000346736,0.000346736,0.000346736
42,62.5739,0.91605,0.51342,0.80496,0.84932,0.82876,0.89194,0.63584,0.93074,0.63961,0.78654,0.000313729,0.000313729,0.000313729
43,63.8826,0.92791,0.51999,0.80607,0.86802,0.83871,0.90751,0.64213,0.95923,0.60308,0.7885,0.000280723,0.000280723,0.000280723
44,65.1942,0.92078,0.51002,0.80032,0.85757,0.82885,0.89459,0.64496,0.9108,0.61545,0.78469,0.000247716,0.000247716,0.000247716
