epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,4.53589,2.24813,2.87504,0.99573,0.02446,0.22405,0.04119,0.02152,1.65353,3.05568,0.85105,0.00046676,0.00046676,0.00046676
2,5.97217,1.72636,1.53799,0.86796,0.47308,0.49569,0.43733,0.20947,1.55851,2.08151,0.837,0.000931376,0.000931376,0.000931376
3,7.41258,1.70978,1.42964,0.85915,0.48515,0.6264,0.46652,0.21755,1.67978,1.63099,0.85892,0.00137685,0.00137685,0.00137685
4,8.83986,1.6845,1.3007,0.85649,0.52329,0.60628,0.52785,0.27828,1.42501,1.57308,0.82365,0.00156798,0.00156798,0.00156798
5,10.2354,1.57575,1.18184,0.84658,0.62598,0.71102,0.66268,0.37228,1.31918,1.21954,0.81335,0.00153497,0.00153497,0.00153497
6,11.6333,1.46983,1.10186,0.83573,0.65818,0.75517,0.72878,0.42282,1.20228,1.1059,0.80506,0.00150197,0.00150197,0.00150197
7,13.0302,1.39204,1.0228,0.83171,0.56301,0.73359,0.60118,0.34614,1.37095,1.31227,0.82184,0.00146896,0.00146896,0.00146896
8,14.4099,1.39128,1.00534,0.82844,0.64002,0.77684,0.74064,0.46132,1.16444,1.09199,0.8031,0.00143595,0.00143595,0.00143595
9,15.8075,1.38224,0.95864,0.82793,0.69345,0.79898,0.77852,0.49174,1.14016,0.97564,0.80337,0.00140295,0.00140295,0.00140295
10,17.2025,1.31104,0.9155,0.81441,0.79063,0.8029,0.83481,0.50587,1.16734,0.85898,0.80529,0.00136994,0.00136994,0.00136994
11,18.5915,1.30138,0.87715,0.82222,0.72446,0.78985,0.79899,0.47566,1.23881,0.91841,0.81004,0.00133693,0.00133693,0.00133693
12,19.9849,1.30882,0.86459,0.81768,0.71043,0.79027,0.78637,0.39332,1.53618,0.99607,0.83287,0.00130393,0.00130393,0.00130393
13,21.3469,1.31738,0.85114,0.82355,0.76695,0.78374,0.80559,0.52162,1.07734,0.84607,0.79934,0.00127092,0.00127092,0.00127092
14,22.7343,1.2985,0.83656,0.82011,0.74048,0.79623,0.77876,0.49387,1.06527,0.88589,0.79785,0.00123791,0.00123791,0.00123791
15,24.112,1.24383,0.80738,0.81547,0.73761,0.80604,0.81919,0.53873,1.06505,0.84037,0.79793,0.00120491,0.00120491,0.00120491
16,25.5107,1.23493,0.79037,0.81515,0.73572,0.78653,0.79281,0.52724,1.06995,0.88884,0.79467,0.0011719,0.0011719,0.0011719
17,26.8731,1.23504,0.76992,0.8176,0.77648,0.80558,0.80815,0.52777,1.04337,0.81215,0.79466,0.00113889,0.00113889,0.00113889
18,28.2381,1.19125,0.74388,0.81128,0.80323,0.79112,0.82731,0.52636,1.10575,0.79563,0.80159,0.00110589,0.00110589,0.00110589
19,29.6137,1.17676,0.74117,0.80963,0.74868,0.84985,0.82948,0.56345,1.00864,0.76289,0.79269,0.00107288,0.00107288,0.00107288
20,31.0153,1.194,0.72338,0.80772,0.76707,0.78234,0.80323,0.48272,1.18024,0.88447,0.80309,0.00103987,0.00103987,0.00103987
21,32.3873,1.16507,0.73096,0.81306,0.74724,0.78081,0.80483,0.54725,0.9959,0.81518,0.79191,0.00100687,0.00100687,0.00100687
22,33.7765,1.13628,0.69604,0.80954,0.78275,0.7932,0.8246,0.56873,0.99001,0.79276,0.79086,0.000973861,0.000973861,0.000973861
23,35.1571,1.15766,0.69064,0.80802,0.77568,0.78154,0.80827,0.5634,0.97232,0.81372,0.78927,0.000940855,0.000940855,0.000940855
24,36.5288,1.13945,0.689,0.80533,0.71801,0.82603,0.79207,0.53314,1.04259,0.81863,0.79191,0.000907848,0.000907848,0.000907848
25,37.9072,1.15802,0.67706,0.80144,0.79664,0.76541,0.80862,0.56537,0.96166,0.79569,0.7901,0.000874842,0.000874842,0.000874842
26,39.2867,1.1207,0.66505,0.80611,0.81158,0.80436,0.84963,0.59722,0.95703,0.7032,0.78976,0.000841835,0.000841835,0.000841835
27,40.6792,1.12656,0.66835,0.79988,0.83268,0.79397,0.84675,0.5868,0.94649,0.71432,0.78843,0.000808828,0.000808828,0.000808828
28,42.0477,1.08448,0.63618,0.80402,0.75725,0.80209,0.80871,0.54523,0.99687,0.7595,0.79229,0.000775822,0.000775822,0.000775822
29,43.4134,1.09727,0.63808,0.80065,0.76101,0.81104,0.8333,0.58593,0.95161,0.73234,0.78806,0.000742815,0.000742815,0.000742815
30,44.7788,1.0789,0.61698,0.79968,0.74225,0.77484,0.81474,0.56356,1.00377,0.77695,0.7931,0.000709809,0.000709809,0.000709809
31,46.136,1.06357,0.61037,0.80199,0.74822,0.81,0.82519,0.58083,0.98085,0.76008,0.79015,0.000676802,0.000676802,0.000676802
32,47.5263,1.10179,0.62111,0.80184,0.72489,0.80439,0.79901,0.55569,0.97206,0.79965,0.79064,0.000643795,0.000643795,0.000643795
33,48.8948,1.06747,0.61162,0.79984,0.77779,0.81213,0.8322,0.58785,0.94615,0.74219,0.78886,0.000610789,0.000610789,0.000610789
34,50.2697,1.06963,0.60263,0.79942,0.76932,0.80742,0.80912,0.55741,1.0102,0.79353,0.79265,0.000577782,0.000577782,0.000577782
35,51.6319,1.07394,0.59648,0.79773,0.80633,0.78544,0.82806,0.59769,0.91936,0.76767,0.78591,0.000544776,0.000544776,0.000544776
36,53.0344,1.06623,0.5832,0.79364,0.7537,0.80715,0.82407,0.59899,0.91018,0.75797,0.78651,0.000511769,0.000511769,0.000511769
37,54.4169,1.02548,0.57945,0.79534,0.77482,0.8121,0.84048,0.5981,0.93219,0.7417,0.78764,0.000478762,0.000478762,0.000478762
38,55.799,1.10183,0.60426,0.79363,0.7899,0.79303,0.83113,0.59748,0.90997,0.72073,0.78477,0.000445756,0.000445756,0.000445756
39,57.1758,1.0528,0.57695,0.7989,0.74532,0.80555,0.81819,0.56076,0.99645,0.77803,0.78954,0.000412749,0.000412749,0.000412749
40,58.5498,1.03565,0.57363,0.7953,0.73952,0.82352,0.81701,0.59331,0.91952,0.76763,0.78641,0.000379743,0.000379743,0.000379743
41,61.0035,0.90755,0.52715,0.80376,0.76493,0.78558,0.80465,0.5781,0.91418,0.79773,0.78566,0.000346736,0.000346736,0.000346736
42,62.3445,0.90063,0.51949,0.80312,0.78635,0.8142,0.84309,0.60855,0.93191,0.72227,0.78688,0.000313729,0.000313729,0.000313729
43,63.6555,0.90706,0.52704,0.8044,0.72387,0.80413,0.78732,0.56484,0.9081,0.83469,0.78578,0.000280723,0.000280723,0.000280723
44,64.9613,0.90075,0.51248,0.79772,0.70361,0.81593,0.77576,0.56479,0.89369,0.85441,0.78498,0.000247716,0.000247716,0.000247716
45,66.2748,0.90443,0.50882,0.79978,0.72917,0.7913,0.78619,0.55903,0.94042,0.8711,0.78642,0.00021471,0.00021471,0.00021471
46,67.5781,0.89082,0.50081,0.80445,0.78148,0.77501,0.82181,0.60044,0.89724,0.80004,0.78487,0.000181703,0.000181703,0.000181703
47,68.882,0.88537,0.49806,0.80267,0.69711,0.81126,0.7717,0.5637,0.90211,0.89111,0.78604,0.000148696,0.000148696,0.000148696
48,70.1386,0.88734,0.49131,0.79972,0.72688,0.80156,0.79818,0.57489,0.92189,0.84875,0.78697,0.00011569,0.00011569,0.00011569
49,71.4436,0.87985,0.48701,0.79848,0.76877,0.78833,0.81187,0.59097,0.89919,0.80188,0.7859,8.26832e-05,8.26832e-05,8.26832e-05
50,72.7237,0.87073,0.48137,0.79814,0.77641,0.78183,0.80649,0.59355,0.87723,0.80985,0.78431,4.96766e-05,4.96766e-05,4.96766e-05
