epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,4.32912,1.77322,2.62753,1.10369,0.0204,0.29359,0.0562,0.03153,1.52873,3.13458,1.04866,0.00046676,0.00046676,0.00046676
2,5.69807,1.3722,1.27014,0.97381,0.04872,0.69398,0.27585,0.10555,1.93956,2.44481,1.16991,0.000931376,0.000931376,0.000931376
3,7.02916,1.31804,1.12914,0.951,0.90884,0.23533,0.38915,0.22411,1.41278,1.94887,1.04567,0.00137685,0.00137685,0.00137685
4,8.35043,1.27996,1.07435,0.93696,0.35961,0.38766,0.42844,0.23225,1.36813,1.54033,1.00596,0.00156798,0.00156798,0.00156798
5,9.65118,1.19414,1.01564,0.91425,0.38945,0.34869,0.3926,0.2193,1.35493,1.7365,0.99342,0.00153497,0.00153497,0.00153497
6,10.9497,1.18641,1.00766,0.91002,0.90999,0.39474,0.44924,0.27967,1.13452,1.15641,0.92725,0.00150197,0.00150197,0.00150197
7,12.2732,1.12182,0.94037,0.89666,0.32254,0.50218,0.43978,0.26769,1.20095,1.01165,0.9431,0.00146896,0.00146896,0.00146896
8,13.5894,1.09478,0.89219,0.895,0.40418,0.52025,0.44659,0.27641,1.1789,0.98009,1.0148,0.00143595,0.00143595,0.00143595
9,14.8805,1.14952,0.87188,0.89615,0.33751,0.49012,0.44126,0.25655,1.28467,0.99191,0.9428,0.00140295,0.00140295,0.00140295
10,16.1814,1.12918,0.88593,0.89166,0.35484,0.51149,0.45575,0.28909,1.15056,0.86708,0.93931,0.00136994,0.00136994,0.00136994
11,17.5004,1.01557,0.83006,0.87716,0.43818,0.48287,0.45679,0.29388,1.12968,0.93417,0.96965,0.00133693,0.00133693,0.00133693
12,18.8226,1.01617,0.80485,0.87469,0.39721,0.47612,0.44063,0.29102,1.11135,0.92467,0.91547,0.00130393,0.00130393,0.00130393
13,20.1087,1.00211,0.78351,0.87215,0.37706,0.49216,0.43708,0.28237,1.1698,1.01223,0.93066,0.00127092,0.00127092,0.00127092
14,21.3926,1.02674,0.77456,0.87444,0.40407,0.51688,0.45966,0.30531,1.16005,0.92366,0.97352,0.00123791,0.00123791,0.00123791
15,22.6861,1.02305,0.76576,0.87424,0.35169,0.59647,0.42944,0.28475,1.06051,1.09661,0.92401,0.00120491,0.00120491,0.00120491
16,23.9889,0.99251,0.72615,0.86941,0.37778,0.58641,0.4466,0.28923,1.11195,0.95863,0.92035,0.0011719,0.0011719,0.0011719
17,25.276,0.96564,0.71018,0.87048,0.37719,0.58906,0.45723,0.31227,1.05574,0.9004,0.93947,0.00113889,0.00113889,0.00113889
18,26.5815,0.94822,0.68778,0.86332,0.41652,0.48053,0.44832,0.31463,1.01272,0.95285,0.92481,0.00110589,0.00110589,0.00110589
19,27.8884,0.94031,0.67097,0.85918,0.45254,0.47483,0.45946,0.31993,1.03716,0.89866,0.94126,0.00107288,0.00107288,0.00107288
20,29.2083,0.94356,0.66588,0.85903,0.40031,0.50957,0.45055,0.32344,0.99144,0.93866,0.90518,0.00103987,0.00103987,0.00103987
21,30.5053,0.91522,0.64916,0.86438,0.42928,0.50686,0.45854,0.30975,1.06601,0.85312,0.94374,0.00100687,0.00100687,0.00100687
22,31.7897,0.9084,0.63385,0.85286,0.41301,0.4629,0.45703,0.30578,1.08581,0.84852,0.91825,0.000973861,0.000973861,0.000973861
23,33.0686,0.93113,0.6491,0.85101,0.42355,0.50824,0.46196,0.32629,1.00199,0.87099,0.93346,0.000940855,0.000940855,0.000940855
24,34.3732,0.90163,0.62362,0.8549,0.38428,0.55775,0.43434,0.29864,1.07995,1.00007,0.92878,0.000907848,0.000907848,0.000907848
25,35.6534,0.91825,0.62048,0.85201,0.41767,0.58079,0.43255,0.30542,0.99219,1.27645,0.89628,0.000874842,0.000874842,0.000874842
26,36.9354,0.90888,0.60878,0.85787,0.46432,0.43296,0.42402,0.29417,1.04009,1.20987,0.91475,0.000841835,0.000841835,0.000841835
27,38.2105,0.87426,0.58922,0.84538,0.42654,0.45688,0.4354,0.30897,0.98767,1.12285,0.88465,0.000808828,0.000808828,0.000808828
28,39.5112,0.86085,0.57195,0.84956,0.42066,0.58243,0.45808,0.32667,0.992,0.8896,0.94593,0.000775822,0.000775822,0.000775822
29,40.8088,0.88032,0.58625,0.8488,0.47434,0.4936,0.45856,0.31486,1.06325,0.9285,0.91359,0.000742815,0.000742815,0.000742815
30,42.0926,0.86233,0.57282,0.83994,0.45139,0.47024,0.44557,0.31432,1.02721,1.07132,0.90631,0.000709809,0.000709809,0.000709809
31,43.3794,0.84592,0.56116,0.84356,0.4677,0.51102,0.43791,0.32135,0.96903,1.13695,0.90614,0.000676802,0.000676802,0.000676802
32,44.679,0.8764,0.57311,0.84247,0.43709,0.45888,0.41347,0.29442,1.0162,1.2434,0.89862,0.000643795,0.000643795,0.000643795
33,45.9705,0.84846,0.55135,0.8431,0.43965,0.50963,0.45557,0.33081,0.96089,1.02089,0.925,0.000610789,0.000610789,0.000610789
34,47.2739,0.85381,0.55436,0.84415,0.42102,0.47751,0.43783,0.31788,0.98326,1.18422,0.90298,0.000577782,0.000577782,0.000577782
35,48.5647,0.86299,0.55324,0.84374,0.42733,0.63798,0.45139,0.33648,0.91067,1.14003,0.87518,0.000544776,0.000544776,0.000544776
36,49.8804,0.8521,0.53909,0.83769,0.40782,0.58047,0.44443,0.32675,0.94875,1.12213,0.90442,0.000511769,0.000511769,0.000511769
37,51.1739,0.83011,0.52644,0.84192,0.42966,0.51256,0.43292,0.31274,0.95692,1.2035,0.88382,0.000478762,0.000478762,0.000478762
38,52.4726,0.86163,0.5379,0.83752,0.44523,0.49651,0.43787,0.31897,0.93845,1.12902,0.88604,0.000445756,0.000445756,0.000445756
39,53.7554,0.8232,0.52868,0.83992,0.43847,0.47625,0.44243,0.32054,1.00052,1.08155,0.90927,0.000412749,0.000412749,0.000412749
40,55.0611,0.83165,0.52567,0.83827,0.42923,0.49056,0.43613,0.30604,1.01153,1.21562,0.9036,0.000379743,0.000379743,0.000379743
41,57.4104,0.7827,0.50099,0.84678,0.45146,0.48765,0.44089,0.32141,0.93044,1.13468,0.89151,0.000346736,0.000346736,0.000346736
42,58.6977,0.76558,0.49957,0.84293,0.40041,0.54086,0.42366,0.31161,0.90679,1.26762,0.87681,0.000313729,0.000313729,0.000313729
43,59.9619,0.77259,0.48951,0.84434,0.40231,0.55594,0.43426,0.31594,0.93439,1.18339,0.87609,0.000280723,0.000280723,0.000280723
44,61.2372,0.75536,0.47946,0.83487,0.42918,0.5558,0.42099,0.3141,0.92684,1.31068,0.89073,0.000247716,0.000247716,0.000247716
45,62.5018,0.76455,0.48609,0.8429,0.4431,0.45822,0.4383,0.32116,0.94101,1.14732,0.89604,0.00021471,0.00021471,0.00021471
46,63.7626,0.75577,0.47977,0.84372,0.39771,0.62463,0.4309,0.32007,0.9099,1.27021,0.89835,0.000181703,0.000181703,0.000181703
47,65.0284,0.74136,0.47268,0.83857,0.39325,0.61143,0.42829,0.31967,0.92513,1.25569,0.9037,0.000148696,0.000148696,0.000148696
48,66.2995,0.74255,0.46689,0.83635,0.40092,0.61194,0.43356,0.32505,0.92947,1.25848,0.90141,0.00011569,0.00011569,0.00011569
49,67.5485,0.73969,0.4655,0.83573,0.41401,0.56651,0.43064,0.31928,0.93653,1.30136,0.89275,8.26832e-05,8.26832e-05,8.26832e-05
50,68.8094,0.73606,0.45941,0.83395,0.41232,0.60861,0.43388,0.32483,0.91948,1.27855,0.89365,4.96766e-05,4.96766e-05,4.96766e-05
