epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,4.45783,2.53782,3.1775,1.11479,0.02889,0.25451,0.06409,0.03491,1.88491,3.04939,0.90826,0.00046676,0.00046676,0.00046676
2,5.89179,1.93102,1.82344,0.90853,0.39424,0.3095,0.28845,0.15729,1.82561,1.93677,0.92741,0.000931376,0.000931376,0.000931376
3,7.32953,1.75064,1.61131,0.87808,0.33703,0.39634,0.25222,0.11107,1.94209,1.82907,0.95174,0.00137685,0.00137685,0.00137685
4,8.72347,1.73212,1.51773,0.87501,0.42143,0.40783,0.35081,0.18297,1.58864,1.76661,0.84795,0.00156798,0.00156798,0.00156798
5,10.1261,1.60857,1.40978,0.85764,0.42112,0.49532,0.37228,0.21055,1.43241,1.70436,0.83461,0.00153497,0.00153497,0.00153497
6,11.5243,1.54598,1.33158,0.84669,0.45808,0.5759,0.42921,0.24524,1.44458,1.48108,0.83711,0.00150197,0.00150197,0.00150197
7,12.9355,1.47147,1.24062,0.84571,0.51743,0.61503,0.49029,0.30348,1.29182,1.39904,0.81977,0.00146896,0.00146896,0.00146896
8,14.3441,1.47832,1.19217,0.84298,0.52371,0.64689,0.56003,0.34697,1.27417,1.22344,0.81834,0.00143595,0.00143595,0.00143595
9,15.7491,1.48214,1.14799,0.84535,0.51296,0.59152,0.55744,0.34845,1.28539,1.19052,0.82062,0.00140295,0.00140295,0.00140295
10,17.1534,1.47967,1.13903,0.83548,0.51984,0.60771,0.58152,0.37429,1.24656,1.08384,0.81748,0.00136994,0.00136994,0.00136994
11,18.5666,1.38732,1.06161,0.83666,0.54266,0.67022,0.61455,0.39142,1.22203,1.04124,0.8174,0.00133693,0.00133693,0.00133693
12,19.9665,1.39509,1.04541,0.83201,0.54896,0.63509,0.5645,0.32907,1.31293,1.19925,0.81755,0.00130393,0.00130393,0.00130393
13,21.3488,1.34791,1.00815,0.83203,0.61237,0.64268,0.62776,0.39565,1.18777,1.04788,0.81329,0.00127092,0.00127092,0.00127092
14,22.7375,1.37101,1.00785,0.83026,0.56901,0.67008,0.62246,0.37586,1.29727,0.99092,0.82067,0.00123791,0.00123791,0.00123791
15,24.135,1.32662,0.9835,0.82799,0.55577,0.68946,0.62159,0.40862,1.1505,1.0401,0.81059,0.00120491,0.00120491,0.00120491
16,25.5271,1.32103,0.97455,0.82889,0.55458,0.69139,0.60126,0.39662,1.12649,1.03539,0.8078,0.0011719,0.0011719,0.0011719
17,26.8939,1.27667,0.93584,0.82554,0.55561,0.7096,0.61942,0.3825,1.24548,1.03569,0.81689,0.00113889,0.00113889,0.00113889
18,28.2665,1.28438,0.9285,0.82384,0.5911,0.69731,0.65863,0.42455,1.13135,0.97566,0.80714,0.00110589,0.00110589,0.00110589
19,29.6679,1.25998,0.90889,0.82087,0.5945,0.73121,0.6734,0.44357,1.12465,0.90172,0.80402,0.00107288,0.00107288,0.00107288
20,31.0712,1.24942,0.87908,0.81856,0.58284,0.68233,0.60894,0.39838,1.11974,0.98767,0.80508,0.00103987,0.00103987,0.00103987
21,32.4506,1.2421,0.88715,0.825,0.59186,0.73024,0.66465,0.44099,1.1201,0.93875,0.80625,0.00100687,0.00100687,0.00100687
22,33.8319,1.22987,0.87297,0.82125,0.56826,0.69854,0.64211,0.42665,1.09912,1.00808,0.80424,0.000973861,0.000973861,0.000973861
23,35.2094,1.23725,0.84615,0.82029,0.57524,0.69051,0.62275,0.40661,1.14308,0.99998,0.80921,0.000940855,0.000940855,0.000940855
24,36.5708,1.21348,0.84137,0.81574,0.60813,0.69866,0.6463,0.43153,1.10497,1.02152,0.80468,0.000907848,0.000907848,0.000907848
25,37.9525,1.25976,0.83647,0.81344,0.59161,0.71382,0.63035,0.41452,1.12004,0.98737,0.80547,0.000874842,0.000874842,0.000874842
26,39.3476,1.23666,0.81992,0.81886,0.596,0.69842,0.64183,0.42811,1.07499,0.98185,0.80334,0.000841835,0.000841835,0.000841835
27,40.7353,1.20545,0.80931,0.81184,0.61211,0.7408,0.70482,0.48048,1.06875,0.88473,0.79972,0.000808828,0.000808828,0.000808828
28,42.1348,1.16145,0.77197,0.81382,0.6242,0.73162,0.69605,0.47536,1.06312,0.86444,0.7997,0.000775822,0.000775822,0.000775822
29,43.5178,1.19458,0.77691,0.81158,0.59749,0.72401,0.66056,0.45216,1.03808,0.93168,0.79902,0.000742815,0.000742815,0.000742815
30,44.9107,1.1909,0.76873,0.81259,0.64572,0.68297,0.69849,0.47317,1.06833,0.89196,0.80071,0.000709809,0.000709809,0.000709809
31,46.3031,1.16296,0.75889,0.8132,0.60552,0.71653,0.67298,0.46461,1.02219,0.91663,0.7983,0.000676802,0.000676802,0.000676802
32,47.6877,1.19498,0.76336,0.8131,0.63212,0.7002,0.68782,0.46016,1.09285,0.89476,0.80424,0.000643795,0.000643795,0.000643795
33,49.0647,1.16148,0.74426,0.812,0.62688,0.70257,0.68518,0.47331,1.02848,0.89468,0.79883,0.000610789,0.000610789,0.000610789
34,50.4547,1.1882,0.74572,0.81325,0.5938,0.70819,0.64014,0.43137,1.07935,0.97806,0.80291,0.000577782,0.000577782,0.000577782
