epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,4.34814,2.34601,3.05202,1.04667,0.04078,0.37578,0.11322,0.05534,1.86324,2.89024,0.89313,0.00046676,0.00046676,0.00046676
2,5.7942,1.83591,1.78464,0.89449,0.38595,0.31305,0.27629,0.15662,1.65764,2.02107,0.87654,0.000931376,0.000931376,0.000931376
3,7.2152,1.68356,1.59527,0.87085,0.44232,0.31554,0.35298,0.18483,1.63047,1.89959,0.86734,0.00137685,0.00137685,0.00137685
4,8.61525,1.60247,1.47501,0.85939,0.36611,0.45374,0.31351,0.16922,1.45655,1.8771,0.83038,0.00156798,0.00156798,0.00156798
5,9.99784,1.60551,1.37803,0.85522,0.38975,0.4463,0.37824,0.22196,1.38415,1.76271,0.82472,0.00153497,0.00153497,0.00153497
6,11.3872,1.5434,1.28614,0.84639,0.43893,0.56317,0.44697,0.26789,1.28231,1.59004,0.81814,0.00150197,0.00150197,0.00150197
7,12.7763,1.43061,1.2089,0.84149,0.45131,0.62511,0.47744,0.28454,1.28498,1.52398,0.819,0.00146896,0.00146896,0.00146896
8,14.1778,1.46132,1.17668,0.83779,0.50586,0.66018,0.52009,0.31889,1.2313,1.32904,0.81383,0.00143595,0.00143595,0.00143595
9,15.5905,1.42134,1.13098,0.83664,0.49521,0.67376,0.50275,0.30185,1.2678,1.40378,0.81669,0.00140295,0.00140295,0.00140295
10,16.9656,1.40524,1.12608,0.82774,0.49494,0.66203,0.50514,0.30216,1.27905,1.25258,0.8159,0.00136994,0.00136994,0.00136994
11,18.3485,1.36901,1.08717,0.83437,0.51005,0.70197,0.51569,0.29478,1.36963,1.19856,0.82499,0.00133693,0.00133693,0.00133693
12,19.747,1.39465,1.07155,0.82911,0.52858,0.67381,0.53231,0.32986,1.20806,1.15884,0.81114,0.00130393,0.00130393,0.00130393
13,21.1214,1.30544,1.01081,0.82754,0.53323,0.71212,0.5793,0.37414,1.13713,1.09731,0.80732,0.00127092,0.00127092,0.00127092
14,22.5048,1.34138,1.00946,0.82695,0.5337,0.7446,0.57996,0.3803,1.141,1.03576,0.80852,0.00123791,0.00123791,0.00123791
15,23.8867,1.31147,1.01248,0.82604,0.53205,0.70099,0.56743,0.35402,1.21332,1.13164,0.81169,0.00120491,0.00120491,0.00120491
16,25.2707,1.31546,0.98944,0.82646,0.52723,0.68486,0.55761,0.35677,1.12271,1.12183,0.80399,0.0011719,0.0011719,0.0011719
17,26.6206,1.28083,0.95883,0.82446,0.55833,0.70423,0.58861,0.39658,1.0826,1.10554,0.80279,0.00113889,0.00113889,0.00113889
18,27.9998,1.28717,0.9578,0.82458,0.55423,0.67643,0.58168,0.37395,1.09982,1.1076,0.80442,0.00110589,0.00110589,0.00110589
19,29.3794,1.25899,0.93756,0.82092,0.54766,0.71533,0.56341,0.36559,1.11575,1.1444,0.80438,0.00107288,0.00107288,0.00107288
20,30.7953,1.2409,0.90911,0.815,0.52955,0.73775,0.5882,0.37933,1.13085,1.18051,0.803,0.00103987,0.00103987,0.00103987
21,32.158,1.26828,0.92412,0.82436,0.56198,0.75251,0.61685,0.40601,1.11896,1.02053,0.80359,0.00100687,0.00100687,0.00100687
22,33.5359,1.22129,0.8832,0.82052,0.57091,0.72271,0.63002,0.42505,1.06638,1.0323,0.80038,0.000973861,0.000973861,0.000973861
23,34.9292,1.22734,0.86776,0.81955,0.52851,0.72147,0.57773,0.37535,1.153,1.10518,0.80597,0.000940855,0.000940855,0.000940855
24,36.3006,1.21799,0.86449,0.81602,0.54969,0.71369,0.57819,0.39185,1.08178,1.15319,0.80201,0.000907848,0.000907848,0.000907848
25,37.6741,1.27489,0.87496,0.81464,0.57691,0.67118,0.59724,0.38554,1.10647,1.09127,0.80268,0.000874842,0.000874842,0.000874842
26,39.0486,1.21141,0.85915,0.81766,0.55758,0.68719,0.58229,0.38601,1.06902,1.12185,0.80131,0.000841835,0.000841835,0.000841835
27,40.4309,1.18794,0.83987,0.80961,0.62019,0.73133,0.6676,0.44555,1.08438,0.90825,0.8018,0.000808828,0.000808828,0.000808828
28,41.8194,1.16334,0.80101,0.81319,0.60023,0.69663,0.62469,0.405,1.10306,0.99994,0.80285,0.000775822,0.000775822,0.000775822
29,43.1916,1.18825,0.8148,0.81059,0.59314,0.74067,0.63938,0.432,1.07883,0.98466,0.80216,0.000742815,0.000742815,0.000742815
30,44.5687,1.15183,0.78429,0.81035,0.60986,0.68586,0.62964,0.42593,1.05762,1.02181,0.79922,0.000709809,0.000709809,0.000709809
31,45.9508,1.16627,0.78568,0.81357,0.55233,0.71171,0.5889,0.39753,1.03728,1.11148,0.79666,0.000676802,0.000676802,0.000676802
32,47.3359,1.22709,0.81283,0.81463,0.57293,0.73555,0.60614,0.40049,1.11181,1.09401,0.80406,0.000643795,0.000643795,0.000643795
33,48.716,1.14322,0.77733,0.80914,0.56528,0.76264,0.62251,0.43332,1.00862,1.03319,0.79698,0.000610789,0.000610789,0.000610789
34,50.1081,1.14647,0.76408,0.80937,0.58034,0.72266,0.63702,0.44081,1.03821,1.02156,0.79976,0.000577782,0.000577782,0.000577782
35,51.4787,1.15452,0.75312,0.80682,0.58038,0.71016,0.60179,0.42337,0.98479,1.05248,0.79456,0.000544776,0.000544776,0.000544776
36,52.8792,1.13728,0.73656,0.80329,0.58587,0.70207,0.61874,0.43343,0.96945,1.0432,0.7942,0.000511769,0.000511769,0.000511769
37,54.2589,1.0953,0.73656,0.80553,0.5759,0.73013,0.62028,0.43136,1.00363,1.08445,0.79502,0.000478762,0.000478762,0.000478762
38,55.6612,1.1852,0.76828,0.8044,0.57498,0.73877,0.62205,0.43129,1.00699,1.00715,0.79346,0.000445756,0.000445756,0.000445756
39,57.0451,1.12076,0.72751,0.80859,0.56906,0.69514,0.61177,0.41163,1.06182,1.05575,0.79942,0.000412749,0.000412749,0.000412749
