epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,4.42124,2.25403,3.01975,1.01665,0.04526,0.42004,0.16245,0.06591,1.90456,2.88522,0.88449,0.00046676,0.00046676,0.00046676
2,5.86849,1.80781,1.77716,0.88954,0.49639,0.17552,0.28057,0.16619,1.68864,2.20655,0.89723,0.000931376,0.000931376,0.000931376
3,7.29959,1.68541,1.5909,0.869,0.40149,0.40447,0.2955,0.15397,1.71862,1.71324,0.88798,0.00137685,0.00137685,0.00137685
4,8.69319,1.75715,1.52403,0.87687,0.45733,0.46656,0.41261,0.23166,1.46303,1.70237,0.84069,0.00156798,0.00156798,0.00156798
5,10.0761,1.64997,1.45625,0.86319,0.47865,0.48109,0.41186,0.22176,1.42037,1.72414,0.83346,0.00153497,0.00153497,0.00153497
6,11.4564,1.63536,1.40198,0.85501,0.37882,0.54526,0.4147,0.24733,1.32738,1.55838,0.82463,0.00150197,0.00150197,0.00150197
7,12.8392,1.47427,1.27831,0.84469,0.43942,0.61068,0.46712,0.28597,1.28759,1.41835,0.82008,0.00146896,0.00146896,0.00146896
8,14.2645,1.41372,1.21395,0.83702,0.44213,0.64259,0.47253,0.29,1.29812,1.49026,0.82036,0.00143595,0.00143595,0.00143595
9,15.6685,1.40835,1.17011,0.83614,0.4324,0.64841,0.43703,0.26557,1.23143,1.53242,0.81239,0.00140295,0.00140295,0.00140295
10,17.0528,1.44586,1.16124,0.83113,0.46739,0.65452,0.48971,0.29751,1.21652,1.39128,0.81245,0.00136994,0.00136994,0.00136994
11,18.4318,1.41667,1.1155,0.83637,0.54623,0.68958,0.57112,0.29902,1.49331,1.09878,0.83292,0.00133693,0.00133693,0.00133693
12,19.8246,1.40944,1.0935,0.83092,0.54244,0.69316,0.57701,0.36223,1.22935,1.09539,0.81517,0.00130393,0.00130393,0.00130393
13,21.2021,1.3748,1.06132,0.83212,0.55886,0.69336,0.60097,0.37623,1.19211,1.05804,0.80961,0.00127092,0.00127092,0.00127092
14,22.586,1.37125,1.04763,0.82981,0.54679,0.68464,0.58888,0.37893,1.14297,1.04121,0.81112,0.00123791,0.00123791,0.00123791
15,23.9705,1.29952,1.03772,0.82554,0.52474,0.71923,0.5721,0.3612,1.21375,1.05763,0.81332,0.00120491,0.00120491,0.00120491
16,25.3621,1.27325,1.00752,0.82448,0.55773,0.64037,0.58941,0.37425,1.18367,1.16505,0.81014,0.0011719,0.0011719,0.0011719
17,26.7321,1.29166,1.00788,0.82503,0.52195,0.70317,0.54038,0.34743,1.15417,1.15157,0.80671,0.00113889,0.00113889,0.00113889
18,28.0933,1.29208,0.98632,0.82344,0.53274,0.73269,0.56726,0.37798,1.09152,1.13403,0.80356,0.00110589,0.00110589,0.00110589
19,29.4756,1.24904,0.93808,0.82029,0.55745,0.75087,0.59086,0.39614,1.07637,1.09851,0.80279,0.00107288,0.00107288,0.00107288
20,30.8703,1.2463,0.92154,0.81626,0.56018,0.73573,0.6015,0.39859,1.10599,1.10141,0.80372,0.00103987,0.00103987,0.00103987
21,32.2515,1.22693,0.93523,0.82187,0.53186,0.71358,0.59573,0.3922,1.1013,1.08361,0.80381,0.00100687,0.00100687,0.00100687
22,33.6108,1.20876,0.91077,0.81912,0.54039,0.69961,0.59896,0.3904,1.11642,1.06417,0.80344,0.000973861,0.000973861,0.000973861
23,34.9865,1.21809,0.89074,0.81756,0.50663,0.69969,0.56314,0.36302,1.14714,1.11353,0.80823,0.000940855,0.000940855,0.000940855
24,36.356,1.2037,0.88522,0.81525,0.51441,0.70965,0.53461,0.35739,1.08429,1.16129,0.80183,0.000907848,0.000907848,0.000907848
25,37.7358,1.25299,0.89523,0.81191,0.57067,0.76926,0.65562,0.44419,1.03083,0.9509,0.79863,0.000874842,0.000874842,0.000874842
26,39.1139,1.20003,0.86192,0.81536,0.54715,0.75281,0.61675,0.42101,1.04563,0.99763,0.79992,0.000841835,0.000841835,0.000841835
27,40.4981,1.20775,0.86351,0.81066,0.5791,0.78108,0.65472,0.43773,1.06735,0.96111,0.80025,0.000808828,0.000808828,0.000808828
28,41.8892,1.17143,0.8315,0.81435,0.52645,0.75825,0.56462,0.37534,1.07116,1.11387,0.80008,0.000775822,0.000775822,0.000775822
29,43.2693,1.17689,0.84031,0.81073,0.55283,0.70378,0.56332,0.37643,1.0687,1.15435,0.80246,0.000742815,0.000742815,0.000742815
30,44.6455,1.14956,0.79818,0.81027,0.57686,0.71254,0.61877,0.42513,1.02389,1.06433,0.79807,0.000709809,0.000709809,0.000709809
31,46.0144,1.13207,0.79128,0.81111,0.51306,0.7693,0.5551,0.37721,1.01528,1.22926,0.79792,0.000676802,0.000676802,0.000676802
32,47.4034,1.16939,0.80117,0.8123,0.52553,0.70431,0.56886,0.37715,1.07236,1.12545,0.80104,0.000643795,0.000643795,0.000643795
33,48.7785,1.13707,0.78851,0.80877,0.59157,0.74964,0.66301,0.45216,1.04041,0.93171,0.79904,0.000610789,0.000610789,0.000610789
34,50.1748,1.14279,0.78449,0.80942,0.56623,0.7542,0.64339,0.43062,1.06132,1.00489,0.79889,0.000577782,0.000577782,0.000577782
35,51.5341,1.13948,0.77086,0.80629,0.54316,0.75108,0.59852,0.41207,1.00577,1.09001,0.79679,0.000544776,0.000544776,0.000544776
36,52.9398,1.14653,0.75498,0.80305,0.53615,0.7232,0.59113,0.41188,0.97675,1.05081,0.79434,0.000511769,0.000511769,0.000511769
37,54.3087,1.09906,0.75197,0.80557,0.56676,0.77182,0.64869,0.44453,0.99069,0.9964,0.79528,0.000478762,0.000478762,0.000478762
38,55.6875,1.17296,0.77086,0.80383,0.51882,0.76982,0.56835,0.39383,0.98042,1.18436,0.792,0.000445756,0.000445756,0.000445756
39,57.0536,1.12654,0.72959,0.80901,0.53349,0.73669,0.57723,0.37203,1.11699,1.19745,0.80109,0.000412749,0.000412749,0.000412749
40,58.4375,1.11234,0.73332,0.8043,0.54988,0.77104,0.61021,0.42349,0.98131,1.08498,0.79468,0.000379743,0.000379743,0.000379743
41,60.8869,0.97778,0.66048,0.81273,0.54411,0.73505,0.59949,0.41798,0.97493,1.15114,0.79372,0.000346736,0.000346736,0.000346736
42,62.2809,0.95764,0.64588,0.811,0.55526,0.76073,0.61749,0.42515,1.00987,1.10214,0.79542,0.000313729,0.000313729,0.000313729
43,63.5831,0.96947,0.64515,0.81234,0.52633,0.75111,0.57301,0.40293,0.97972,1.20793,0.79374,0.000280723,0.000280723,0.000280723
44,64.8827,0.95494,0.6327,0.80561,0.55957,0.71496,0.60782,0.4188,0.99228,1.11311,0.79542,0.000247716,0.000247716,0.000247716
45,66.185,0.95977,0.62742,0.80647,0.52904,0.73771,0.57974,0.40477,0.99342,1.18677,0.79532,0.00021471,0.00021471,0.00021471
46,67.5027,0.94564,0.61411,0.8125,0.55691,0.71699,0.60304,0.42131,0.98706,1.13982,0.79311,0.000181703,0.000181703,0.000181703
47,68.7987,0.94581,0.61227,0.80895,0.56402,0.71599,0.59735,0.4193,0.96711,1.16776,0.79176,0.000148696,0.000148696,0.000148696
48,70.1279,0.94534,0.60534,0.8079,0.53496,0.70931,0.57576,0.40016,0.98396,1.20068,0.79327,0.00011569,0.00011569,0.00011569
49,71.4286,0.93347,0.59992,0.80556,0.54666,0.72852,0.58912,0.41095,0.98512,1.16269,0.79375,8.26832e-05,8.26832e-05,8.26832e-05
50,72.7344,0.92708,0.59278,0.80533,0.54303,0.71858,0.58739,0.41425,0.96484,1.19328,0.79256,4.96766e-05,4.96766e-05,4.96766e-05
