epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,4.44715,2.42469,3.09871,1.07209,0.03704,0.34357,0.13908,0.06763,1.85254,2.95362,0.89293,0.00046676,0.00046676,0.00046676
2,5.89046,1.88359,1.80214,0.90038,0.45256,0.21824,0.293,0.17096,1.66365,2.11489,0.88284,0.000931376,0.000931376,0.000931376
3,7.33205,1.71102,1.61764,0.87508,0.43793,0.23647,0.30843,0.16393,1.722,2.09315,0.87879,0.00137685,0.00137685,0.00137685
4,8.73087,1.63356,1.49257,0.86131,0.41445,0.51518,0.36503,0.20233,1.44681,1.66856,0.83502,0.00156798,0.00156798,0.00156798
5,10.1226,1.59748,1.39858,0.85495,0.44212,0.43234,0.36233,0.21417,1.36213,1.74227,0.82852,0.00153497,0.00153497,0.00153497
6,11.5142,1.54474,1.32946,0.84438,0.45429,0.61172,0.45651,0.25492,1.39213,1.49326,0.8268,0.00150197,0.00150197,0.00150197
7,12.9074,1.49627,1.25233,0.8456,0.42151,0.52581,0.45713,0.26237,1.39565,1.59444,0.82656,0.00146896,0.00146896,0.00146896
8,14.3164,1.47789,1.20122,0.84149,0.46211,0.65043,0.48632,0.2957,1.25381,1.38326,0.81639,0.00143595,0.00143595,0.00143595
9,15.7246,1.42611,1.16026,0.83784,0.54411,0.66618,0.56369,0.35478,1.22632,1.19256,0.81467,0.00140295,0.00140295,0.00140295
10,17.1159,1.40744,1.13407,0.82711,0.49505,0.66912,0.54368,0.35254,1.20566,1.20892,0.81381,0.00136994,0.00136994,0.00136994
11,18.5067,1.37259,1.07884,0.83384,0.50279,0.70479,0.54432,0.32651,1.29754,1.22857,0.8202,0.00133693,0.00133693,0.00133693
12,19.901,1.40329,1.05767,0.82941,0.5687,0.65379,0.57171,0.32696,1.38812,1.19968,0.82615,0.00130393,0.00130393,0.00130393
13,21.2811,1.39363,1.02327,0.8343,0.61437,0.678,0.6243,0.39233,1.15393,1.04792,0.80642,0.00127092,0.00127092,0.00127092
14,22.6572,1.35527,1.01379,0.82801,0.58143,0.71031,0.63679,0.42256,1.14771,0.98049,0.80989,0.00123791,0.00123791,0.00123791
15,24.0511,1.30853,0.99752,0.82586,0.57148,0.70462,0.63642,0.39503,1.21417,1.06913,0.81369,0.00120491,0.00120491,0.00120491
16,25.4599,1.29533,0.96804,0.82498,0.56222,0.67793,0.59305,0.37478,1.18054,1.05707,0.81039,0.0011719,0.0011719,0.0011719
17,26.8181,1.29767,0.94415,0.82605,0.58851,0.7314,0.65084,0.43138,1.11592,0.98658,0.8056,0.00113889,0.00113889,0.00113889
18,28.2026,1.29245,0.9398,0.82348,0.58577,0.72027,0.65087,0.43507,1.09643,0.99516,0.80333,0.00110589,0.00110589,0.00110589
19,29.6002,1.26234,0.90626,0.81959,0.63869,0.70468,0.67101,0.43152,1.16788,0.95464,0.81239,0.00107288,0.00107288,0.00107288
20,31.0078,1.24719,0.88573,0.81651,0.56047,0.72382,0.63608,0.42336,1.11048,0.99212,0.80662,0.00103987,0.00103987,0.00103987
21,32.3892,1.23556,0.88034,0.82209,0.62209,0.72023,0.66096,0.43277,1.11529,0.9557,0.80524,0.00100687,0.00100687,0.00100687
22,33.7628,1.22757,0.86918,0.81961,0.60755,0.70896,0.63039,0.41544,1.09848,1.01739,0.80705,0.000973861,0.000973861,0.000973861
23,35.1278,1.24269,0.86977,0.81915,0.57228,0.73809,0.62051,0.41759,1.07942,0.99756,0.80427,0.000940855,0.000940855,0.000940855
24,36.5093,1.22725,0.86491,0.81672,0.58435,0.73332,0.62105,0.41457,1.10265,1.03993,0.80706,0.000907848,0.000907848,0.000907848
25,37.887,1.25722,0.86302,0.81222,0.6475,0.71786,0.68426,0.46032,1.07368,0.93796,0.80398,0.000874842,0.000874842,0.000874842
26,39.2843,1.20816,0.83151,0.81748,0.59648,0.71122,0.63822,0.41233,1.15586,1.03373,0.81097,0.000841835,0.000841835,0.000841835
27,40.6811,1.20005,0.83621,0.80986,0.60972,0.74715,0.66626,0.44975,1.06917,0.97563,0.8017,0.000808828,0.000808828,0.000808828
28,42.0575,1.16602,0.80792,0.81416,0.62791,0.69751,0.65776,0.44521,1.06608,0.97519,0.80218,0.000775822,0.000775822,0.000775822
29,43.4265,1.20303,0.82551,0.8118,0.60076,0.74118,0.64903,0.44532,1.05871,0.97367,0.80347,0.000742815,0.000742815,0.000742815
