epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,4.36371,2.20952,2.6972,1.28124,0.02631,0.29341,0.19527,0.08191,2.08675,2.96647,1.23845,0.00046676,0.00046676,0.00046676
2,5.73053,1.70142,1.40993,1.0637,0.37926,0.288,0.36485,0.1577,1.75308,2.22172,1.11182,0.000931376,0.000931376,0.000931376
3,7.07353,1.56206,1.24041,1.00916,0.3841,0.28943,0.36788,0.16951,1.6641,2.10099,1.08571,0.00137685,0.00137685,0.00137685
4,8.40816,1.59286,1.19748,1.01098,0.37935,0.40667,0.44728,0.23822,1.43808,1.34605,0.99899,0.00156798,0.00156798,0.00156798
5,9.70903,1.43334,1.08336,0.96807,0.35225,0.408,0.42959,0.24036,1.39993,1.33978,0.99294,0.00153497,0.00153497,0.00153497
6,11.0231,1.39786,1.03587,0.95307,0.47676,0.51706,0.4748,0.27737,1.28548,1.09267,0.96479,0.00150197,0.00150197,0.00150197
7,12.3289,1.33839,0.97348,0.94675,0.44465,0.58906,0.49791,0.28005,1.31081,0.96199,0.97055,0.00146896,0.00146896,0.00146896
8,13.6674,1.2541,0.88483,0.93213,0.4041,0.5581,0.4846,0.29381,1.2374,0.91209,0.96019,0.00143595,0.00143595,0.00143595
9,14.9953,1.25105,0.84525,0.92367,0.4343,0.44537,0.46975,0.29267,1.25123,0.88109,0.94466,0.00140295,0.00140295,0.00140295
10,16.3085,1.2091,0.81861,0.91523,0.36558,0.49614,0.47935,0.28269,1.29923,0.87704,0.96163,0.00136994,0.00136994,0.00136994
11,17.647,1.17869,0.77638,0.90944,0.43108,0.58502,0.49384,0.28478,1.29067,0.87153,0.95696,0.00133693,0.00133693,0.00133693
12,18.9684,1.18973,0.78172,0.91167,0.4229,0.63916,0.51726,0.30691,1.21462,0.83421,0.92425,0.00130393,0.00130393,0.00130393
13,20.2788,1.15928,0.74975,0.90793,0.49534,0.67733,0.52646,0.32314,1.19699,0.81041,0.96697,0.00127092,0.00127092,0.00127092
14,21.591,1.16282,0.74035,0.90038,0.46018,0.58102,0.52067,0.32257,1.19088,0.85744,0.93951,0.00123791,0.00123791,0.00123791
15,22.882,1.17884,0.74492,0.90624,0.42094,0.55629,0.50845,0.29009,1.278,0.88279,0.95988,0.00120491,0.00120491,0.00120491
16,24.1967,1.1392,0.7082,0.90138,0.51847,0.62784,0.55239,0.33874,1.13701,0.78708,0.96216,0.0011719,0.0011719,0.0011719
17,25.4953,1.1066,0.68795,0.8981,0.54739,0.64127,0.53794,0.322,1.17938,0.79369,1.00212,0.00113889,0.00113889,0.00113889
18,26.7861,1.10551,0.67907,0.89447,0.48818,0.61346,0.53144,0.32429,1.1384,0.80507,0.94295,0.00110589,0.00110589,0.00110589
19,28.0824,1.09078,0.67434,0.89311,0.53865,0.62518,0.55827,0.3433,1.1168,0.79962,0.92035,0.00107288,0.00107288,0.00107288
20,29.4062,1.06286,0.65502,0.88588,0.50249,0.60106,0.51807,0.32902,1.12048,0.82338,0.94065,0.00103987,0.00103987,0.00103987
21,30.7036,1.0935,0.66187,0.90636,0.58634,0.51464,0.52799,0.32069,1.1875,0.79529,0.97468,0.00100687,0.00100687,0.00100687
22,31.9934,1.06809,0.64516,0.88524,0.4978,0.62316,0.5135,0.31454,1.13621,0.82159,0.95248,0.000973861,0.000973861,0.000973861
23,33.3001,1.06282,0.64306,0.87869,0.48359,0.60821,0.52239,0.32045,1.15239,0.83077,0.9326,0.000940855,0.000940855,0.000940855
24,34.6,1.05976,0.63722,0.88444,0.53792,0.62125,0.54859,0.34182,1.13736,0.80559,0.95551,0.000907848,0.000907848,0.000907848
25,35.8955,1.08152,0.63386,0.88331,0.51178,0.60716,0.54056,0.34363,1.12535,0.80058,0.91676,0.000874842,0.000874842,0.000874842
26,37.1716,1.03049,0.61237,0.88396,0.53736,0.64324,0.58189,0.36821,1.10871,0.76031,0.92694,0.000841835,0.000841835,0.000841835
27,38.4786,1.01206,0.595,0.87343,0.57129,0.55433,0.55857,0.35911,1.10531,0.75802,0.94615,0.000808828,0.000808828,0.000808828
28,39.7811,0.98427,0.58028,0.87466,0.53572,0.63324,0.55021,0.34983,1.12951,0.79002,0.96405,0.000775822,0.000775822,0.000775822
29,41.0775,0.99918,0.58741,0.87156,0.50237,0.6118,0.54486,0.33708,1.1765,0.77559,0.92944,0.000742815,0.000742815,0.000742815
30,42.3598,0.99912,0.5827,0.86779,0.54817,0.62449,0.54929,0.34842,1.06288,0.74344,0.91077,0.000709809,0.000709809,0.000709809
31,43.6597,0.98598,0.57779,0.86893,0.56834,0.63325,0.55235,0.34047,1.15675,0.77656,0.92411,0.000676802,0.000676802,0.000676802
32,44.9531,1.00165,0.58092,0.8668,0.53476,0.60847,0.54835,0.34927,1.10341,0.74223,0.93917,0.000643795,0.000643795,0.000643795
33,46.2366,0.99899,0.58032,0.87438,0.59827,0.58178,0.56642,0.36238,1.07825,0.75495,0.93701,0.000610789,0.000610789,0.000610789
34,47.5317,0.96739,0.56797,0.86834,0.52834,0.53692,0.53728,0.33572,1.11919,0.76967,0.927,0.000577782,0.000577782,0.000577782
35,48.8342,0.98953,0.57732,0.87527,0.55038,0.66463,0.55689,0.35406,1.08009,0.73213,0.94288,0.000544776,0.000544776,0.000544776
36,50.1557,0.98563,0.56765,0.86035,0.53526,0.63193,0.54388,0.35083,1.13752,0.75029,0.95989,0.000511769,0.000511769,0.000511769
37,51.425,0.94444,0.54923,0.86258,0.5516,0.65996,0.56461,0.36484,1.08138,0.74719,0.93594,0.000478762,0.000478762,0.000478762
38,52.6996,0.99451,0.56472,0.863,0.52533,0.67192,0.55163,0.35795,1.09135,0.74029,0.9517,0.000445756,0.000445756,0.000445756
39,54.0074,0.9629,0.55724,0.86789,0.51012,0.69315,0.57365,0.35957,1.14584,0.73288,0.94281,0.000412749,0.000412749,0.000412749
40,55.3277,0.95866,0.55134,0.86481,0.53898,0.60852,0.56527,0.35884,1.09385,0.7154,0.96313,0.000379743,0.000379743,0.000379743
41,57.8774,0.8878,0.52694,0.8708,0.53947,0.63499,0.54536,0.35198,1.08224,0.76601,0.94299,0.000346736,0.000346736,0.000346736
42,59.306,0.88046,0.5229,0.8681,0.58925,0.60778,0.55963,0.35423,1.1197,0.75462,0.91914,0.000313729,0.000313729,0.000313729
43,60.6187,0.89495,0.5217,0.87296,0.57559,0.58238,0.54428,0.35102,1.07384,0.77448,0.9226,0.000280723,0.000280723,0.000280723
44,61.8914,0.88075,0.51044,0.8599,0.56349,0.61729,0.55052,0.35067,1.09311,0.77872,0.9424,0.000247716,0.000247716,0.000247716
45,63.1679,0.88549,0.51104,0.87083,0.5361,0.64419,0.54577,0.348,1.08103,0.7504,0.94594,0.00021471,0.00021471,0.00021471
46,64.4568,0.8755,0.51343,0.87327,0.51733,0.63903,0.5498,0.35759,1.06915,0.74626,0.93768,0.000181703,0.000181703,0.000181703
47,65.7404,0.87099,0.50513,0.86695,0.52849,0.60996,0.5478,0.35473,1.06686,0.72641,0.95531,0.000148696,0.000148696,0.000148696
48,67.0294,0.85875,0.49991,0.86043,0.54378,0.61851,0.54972,0.36192,1.04961,0.73771,0.94328,0.00011569,0.00011569,0.00011569
49,68.2927,0.85727,0.49848,0.86117,0.54297,0.61649,0.54442,0.35731,1.06018,0.73549,0.94899,8.26832e-05,8.26832e-05,8.26832e-05
50,69.5761,0.8383,0.48897,0.85449,0.51934,0.67263,0.55172,0.3621,1.04233,0.72752,0.9421,4.96766e-05,4.96766e-05,4.96766e-05
