epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,4.19711,3.869,4.26102,0.90804,0.00564,0.13323,0.00317,0.00093,3.18543,3.91767,0.75761,0.00046676,0.00046676,0.00046676
2,5.53924,3.26533,2.11319,0.73122,0.00787,0.068,0.05306,0.01405,3.32068,3.33511,0.74645,0.000931376,0.000931376,0.000931376
3,6.88465,3.27204,2.00775,0.73312,0.00228,0.0267,0.00396,0.00144,3.1477,3.64875,0.75062,0.00137685,0.00137685,0.00137685
4,8.18829,3.12476,1.79582,0.72228,0.48322,0.28065,0.32625,0.10877,2.96966,1.81725,0.73506,0.00156798,0.00156798,0.00156798
5,9.48981,3.00868,1.60722,0.70904,0.64577,0.35501,0.41275,0.1487,2.7572,1.52322,0.70585,0.00153497,0.00153497,0.00153497
6,10.7889,2.92826,1.45044,0.71283,0.52173,0.37187,0.4252,0.18139,2.57051,1.4987,0.71352,0.00150197,0.00150197,0.00150197
7,12.0846,2.90174,1.38977,0.71265,0.82639,0.38662,0.42378,0.17336,2.49623,1.23717,0.71176,0.00146896,0.00146896,0.00146896
8,13.3653,2.78486,1.30022,0.70995,0.75019,0.33024,0.4109,0.17496,2.44409,0.99233,0.70499,0.00143595,0.00143595,0.00143595
9,14.6568,2.75619,1.21678,0.70639,0.87738,0.38875,0.46698,0.19629,2.4934,0.9283,0.71087,0.00140295,0.00140295,0.00140295
10,15.9582,2.68808,1.16431,0.69609,0.87687,0.37862,0.46856,0.20694,2.3889,0.91797,0.70099,0.00136994,0.00136994,0.00136994
11,17.255,2.59164,1.11039,0.70335,0.81684,0.3963,0.44866,0.20335,2.31267,0.91729,0.7008,0.00133693,0.00133693,0.00133693
12,18.5507,2.57802,1.09172,0.69866,0.84046,0.3977,0.48984,0.23758,2.22008,0.88061,0.70737,0.00130393,0.00130393,0.00130393
13,19.8387,2.48722,1.0155,0.70188,0.86907,0.41056,0.50355,0.24965,2.20966,0.88773,0.69679,0.00127092,0.00127092,0.00127092
14,21.1482,2.57483,1.03681,0.70097,0.71346,0.42541,0.49906,0.22234,2.33618,0.9398,0.6989,0.00123791,0.00123791,0.00123791
15,22.4299,2.48702,1.00078,0.70043,0.84209,0.35265,0.47716,0.21655,2.22134,0.9723,0.69738,0.00120491,0.00120491,0.00120491
16,23.7308,2.43208,0.96327,0.69531,0.865,0.40595,0.5119,0.25014,2.16347,0.86742,0.69678,0.0011719,0.0011719,0.0011719
17,25.0123,2.47193,0.97428,0.69642,0.88088,0.40038,0.50754,0.21299,2.34307,0.90664,0.70725,0.00113889,0.00113889,0.00113889
18,26.2941,2.40152,0.94434,0.6991,0.88866,0.444,0.5285,0.268,2.04953,0.81614,0.70626,0.00110589,0.00110589,0.00110589
19,27.588,2.42608,0.94151,0.69267,0.59266,0.42338,0.50056,0.24212,2.24018,0.94367,0.70172,0.00107288,0.00107288,0.00107288
20,28.8812,2.35509,0.92131,0.69353,0.89309,0.41459,0.52962,0.26242,2.17458,0.83911,0.70081,0.00103987,0.00103987,0.00103987
21,30.1486,2.27065,0.9049,0.6971,0.91469,0.41139,0.52103,0.26491,2.08773,0.83614,0.70436,0.00100687,0.00100687,0.00100687
22,31.4264,2.28273,0.89189,0.69609,0.89743,0.43215,0.53283,0.27679,2.04151,0.80295,0.70364,0.000973861,0.000973861,0.000973861
23,32.708,2.37664,0.89362,0.68911,0.90931,0.41967,0.5023,0.24664,2.20984,0.86294,0.70696,0.000940855,0.000940855,0.000940855
24,33.9831,2.3306,0.88107,0.69762,0.88183,0.43808,0.533,0.27448,2.03949,0.84921,0.7,0.000907848,0.000907848,0.000907848
25,35.2615,2.42349,0.88366,0.68756,0.88691,0.4357,0.53619,0.27224,2.10149,0.85184,0.70058,0.000874842,0.000874842,0.000874842
26,36.5497,2.28185,0.87271,0.69485,0.87612,0.44005,0.53719,0.28677,1.96719,0.80598,0.70032,0.000841835,0.000841835,0.000841835
27,37.8352,2.21506,0.87814,0.66518,0.88998,0.4237,0.51727,0.28787,1.932,0.80044,0.69939,0.000808828,0.000808828,0.000808828
28,39.1448,2.19832,0.8842,0.69988,0.81755,0.42071,0.51964,0.27346,2.04516,0.88182,0.70067,0.000775822,0.000775822,0.000775822
29,40.4286,2.29187,0.87074,0.69137,0.87194,0.43544,0.53575,0.27412,2.05851,0.85873,0.69639,0.000742815,0.000742815,0.000742815
30,41.7228,2.24767,0.82871,0.69065,0.90275,0.43836,0.5463,0.2825,2.01081,0.83239,0.69997,0.000709809,0.000709809,0.000709809
31,42.9947,2.17794,0.81586,0.69942,0.90002,0.43635,0.54485,0.29287,1.89524,0.79241,0.70056,0.000676802,0.000676802,0.000676802
32,44.2998,2.26267,0.83687,0.68673,0.91413,0.43535,0.5368,0.29528,1.89325,0.79978,0.69647,0.000643795,0.000643795,0.000643795
33,45.6007,2.15089,0.81704,0.69108,0.88296,0.42024,0.54122,0.28608,1.91625,0.83104,0.69679,0.000610789,0.000610789,0.000610789
34,46.8928,2.17981,0.80807,0.68807,0.84778,0.46474,0.56698,0.30484,1.9207,0.80436,0.69938,0.000577782,0.000577782,0.000577782
35,48.198,2.16817,0.79186,0.68759,0.89633,0.4497,0.58521,0.33016,1.83376,0.77122,0.69823,0.000544776,0.000544776,0.000544776
36,49.4972,2.22581,0.81516,0.67742,0.91343,0.4337,0.56037,0.30851,1.85906,0.77344,0.69904,0.000511769,0.000511769,0.000511769
37,50.7839,2.11959,0.79076,0.69238,0.84246,0.45343,0.56294,0.31522,1.7987,0.76032,0.7002,0.000478762,0.000478762,0.000478762
38,52.079,2.19792,0.80576,0.68636,0.896,0.44106,0.5703,0.31086,1.87396,0.78391,0.69927,0.000445756,0.000445756,0.000445756
39,53.369,2.12412,0.78779,0.68445,0.90995,0.4377,0.57506,0.31739,1.86058,0.79507,0.69723,0.000412749,0.000412749,0.000412749
40,54.6717,2.14916,0.78033,0.68857,0.91014,0.4397,0.57953,0.31236,1.8548,0.78856,0.698,0.000379743,0.000379743,0.000379743
41,56.9316,1.87081,0.7465,0.71306,0.8403,0.44626,0.58393,0.31669,1.84529,0.78568,0.69592,0.000346736,0.000346736,0.000346736
42,58.1972,1.82748,0.73814,0.7117,0.86168,0.42103,0.57516,0.30231,1.93317,0.77623,0.70142,0.000313729,0.000313729,0.000313729
43,59.4578,1.85601,0.74638,0.7174,0.65296,0.46176,0.56535,0.30812,1.86411,0.81983,0.69603,0.000280723,0.000280723,0.000280723
44,60.7294,1.83783,0.73289,0.70596,0.55361,0.52556,0.56561,0.31568,1.79184,0.79155,0.69978,0.000247716,0.000247716,0.000247716
45,61.9825,1.80082,0.72476,0.71086,0.58403,0.53469,0.57125,0.31326,1.83841,0.77396,0.69825,0.00021471,0.00021471,0.00021471
46,63.2389,1.77451,0.71251,0.71203,0.60555,0.53489,0.57809,0.32352,1.81408,0.79009,0.69736,0.000181703,0.000181703,0.000181703
47,64.504,1.75987,0.71112,0.70857,0.59297,0.54733,0.57833,0.32146,1.8223,0.80566,0.69544,0.000148696,0.000148696,0.000148696
48,65.779,1.77394,0.70112,0.71084,0.60083,0.53391,0.58913,0.33659,1.793,0.78281,0.6972,0.00011569,0.00011569,0.00011569
49,67.0313,1.76816,0.70486,0.70726,0.61864,0.52823,0.58828,0.33303,1.80216,0.77635,0.69867,8.26832e-05,8.26832e-05,8.26832e-05
50,68.2833,1.74324,0.69925,0.71346,0.6241,0.53191,0.58404,0.33442,1.78684,0.80798,0.69727,4.96766e-05,4.96766e-05,4.96766e-05
