epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,4.47272,1.99028,2.82334,0.92416,0.0498,0.44474,0.1687,0.09222,1.59256,2.87835,0.84337,0.00046676,0.00046676,0.00046676
2,5.92114,1.5963,1.50457,0.85476,0.41393,0.51729,0.42358,0.24569,1.37391,1.78891,0.82118,0.000931376,0.000931376,0.000931376
3,7.36612,1.49002,1.3536,0.83859,0.44595,0.33859,0.43892,0.26027,1.30897,1.84378,0.82797,0.00137685,0.00137685,0.00137685
4,8.78748,1.47478,1.25773,0.8359,0.5047,0.80389,0.538,0.31214,1.2228,1.52745,0.80925,0.00156798,0.00156798,0.00156798
5,10.1825,1.48709,1.20522,0.8327,0.51229,0.77811,0.58631,0.33807,1.22902,1.29553,0.80638,0.00153497,0.00153497,0.00153497
6,11.5781,1.47114,1.13861,0.82954,0.53632,0.75112,0.57864,0.34661,1.18754,1.30736,0.80873,0.00150197,0.00150197,0.00150197
7,12.9794,1.39696,1.09605,0.83178,0.56527,0.79495,0.64115,0.32946,1.31305,1.24729,0.81401,0.00146896,0.00146896,0.00146896
8,14.3776,1.32677,1.05894,0.82446,0.52576,0.86301,0.66169,0.40225,1.17769,1.1674,0.80622,0.00143595,0.00143595,0.00143595
9,15.7718,1.29882,1.01432,0.82061,0.53465,0.78535,0.5969,0.38768,1.07627,1.29566,0.79897,0.00140295,0.00140295,0.00140295
10,17.1583,1.28183,0.99691,0.81103,0.62911,0.8054,0.70317,0.44546,1.06286,0.96124,0.7967,0.00136994,0.00136994,0.00136994
11,18.5478,1.23519,0.94577,0.81722,0.5462,0.8532,0.6958,0.45069,1.08619,0.94679,0.798,0.00133693,0.00133693,0.00133693
12,19.9415,1.23421,0.93568,0.81242,0.54471,0.8769,0.65937,0.37745,1.29801,1.16966,0.80814,0.00130393,0.00130393,0.00130393
13,21.309,1.21799,0.9082,0.81485,0.52959,0.86861,0.65541,0.41244,1.10382,1.13674,0.79889,0.00127092,0.00127092,0.00127092
14,22.6814,1.23679,0.9006,0.81429,0.64369,0.82648,0.74013,0.49351,1.01909,0.85216,0.79551,0.00123791,0.00123791,0.00123791
15,24.0818,1.2017,0.91769,0.80936,0.49978,0.87513,0.61419,0.387,1.24013,1.12222,0.81333,0.00120491,0.00120491,0.00120491
16,25.4654,1.17295,0.88905,0.81153,0.5383,0.8416,0.60767,0.40901,1.01,1.16769,0.79402,0.0011719,0.0011719,0.0011719
17,26.8202,1.15597,0.85039,0.80942,0.54263,0.8692,0.63609,0.40348,1.11049,1.13206,0.79932,0.00113889,0.00113889,0.00113889
18,28.1999,1.18242,0.86032,0.80956,0.55165,0.89285,0.6533,0.43898,0.99869,0.99294,0.79327,0.00110589,0.00110589,0.00110589
19,29.5632,1.16255,0.83088,0.80685,0.60095,0.83081,0.67723,0.4492,1.00687,0.99601,0.79517,0.00107288,0.00107288,0.00107288
20,30.9608,1.1317,0.79617,0.8038,0.57651,0.82748,0.64393,0.42825,1.01052,1.11736,0.79245,0.00103987,0.00103987,0.00103987
21,32.3305,1.10669,0.79675,0.80948,0.59648,0.81565,0.67045,0.46504,0.94152,0.99712,0.78851,0.00100687,0.00100687,0.00100687
22,33.7156,1.10237,0.7763,0.80603,0.54834,0.85629,0.66191,0.45091,0.98264,1.05347,0.79027,0.000973861,0.000973861,0.000973861
23,35.0823,1.09843,0.74898,0.80477,0.60039,0.79708,0.67304,0.45602,1.00901,1.02268,0.79417,0.000940855,0.000940855,0.000940855
24,36.4541,1.09246,0.742,0.80083,0.53644,0.82042,0.61016,0.39976,1.03556,1.19148,0.79151,0.000907848,0.000907848,0.000907848
25,37.8258,1.11572,0.73422,0.79847,0.60559,0.81965,0.69764,0.48775,0.97403,0.95804,0.79206,0.000874842,0.000874842,0.000874842
26,39.1964,1.07874,0.7159,0.80274,0.57134,0.89108,0.67405,0.47152,0.96198,1.0247,0.79126,0.000841835,0.000841835,0.000841835
27,40.5726,1.10492,0.7257,0.79778,0.5653,0.83355,0.64041,0.40479,1.10137,1.17317,0.79479,0.000808828,0.000808828,0.000808828
28,41.9575,1.06465,0.68983,0.80186,0.5538,0.83192,0.62888,0.43442,0.92917,1.10749,0.78743,0.000775822,0.000775822,0.000775822
29,43.3264,1.09989,0.70627,0.79906,0.59653,0.83118,0.69829,0.46575,1.01406,1.02482,0.79032,0.000742815,0.000742815,0.000742815
30,44.7026,1.05105,0.67257,0.79867,0.58388,0.82361,0.66649,0.46992,0.90223,1.06321,0.78687,0.000709809,0.000709809,0.000709809
31,46.0771,1.03121,0.65672,0.79989,0.5635,0.88979,0.64239,0.45859,0.93389,1.14367,0.78687,0.000676802,0.000676802,0.000676802
32,47.4848,1.08613,0.67868,0.80071,0.55963,0.85167,0.64437,0.42227,1.06456,1.07642,0.79473,0.000643795,0.000643795,0.000643795
33,48.8489,1.02766,0.65229,0.79671,0.6063,0.80283,0.67668,0.48393,0.91048,1.02211,0.78514,0.000610789,0.000610789,0.000610789
34,50.2264,1.05524,0.65252,0.7988,0.56933,0.84571,0.66774,0.43426,1.10953,1.05322,0.79608,0.000577782,0.000577782,0.000577782
35,51.5906,1.05511,0.64546,0.79617,0.55572,0.82293,0.6451,0.42927,1.04039,1.11823,0.7927,0.000544776,0.000544776,0.000544776
36,52.9724,1.05801,0.62729,0.79293,0.54593,0.8418,0.61594,0.44269,0.88499,1.20269,0.78362,0.000511769,0.000511769,0.000511769
37,54.3726,1.00409,0.61779,0.7951,0.56642,0.82245,0.62513,0.45072,0.90339,1.14904,0.78574,0.000478762,0.000478762,0.000478762
38,55.7584,1.08878,0.63979,0.79293,0.57647,0.80096,0.61874,0.43675,0.91231,1.15481,0.78444,0.000445756,0.000445756,0.000445756
39,57.1382,1.0387,0.61759,0.79765,0.55906,0.85585,0.63022,0.43087,0.9615,1.18282,0.78859,0.000412749,0.000412749,0.000412749
40,58.5298,1.02445,0.61075,0.79374,0.56804,0.85922,0.64872,0.44598,0.98848,1.10808,0.78766,0.000379743,0.000379743,0.000379743
41,60.8975,0.9131,0.5496,0.80425,0.53256,0.81434,0.55461,0.39045,0.92863,1.49627,0.78851,0.000346736,0.000346736,0.000346736
42,62.2352,0.88998,0.5436,0.8025,0.57455,0.82877,0.66008,0.47142,0.90468,1.08373,0.78438,0.000313729,0.000313729,0.000313729
43,63.5483,0.89328,0.53942,0.80373,0.55809,0.83473,0.63541,0.45839,0.88832,1.18533,0.78383,0.000280723,0.000280723,0.000280723
44,64.8777,0.88178,0.5248,0.79683,0.53848,0.81088,0.59999,0.4225,0.91705,1.31163,0.78503,0.000247716,0.000247716,0.000247716
45,66.1794,0.88866,0.52276,0.79898,0.57035,0.81957,0.65415,0.45094,0.97155,1.12101,0.78734,0.00021471,0.00021471,0.00021471
46,67.3845,0.87296,0.5156,0.80433,0.55886,0.81189,0.64173,0.45965,0.90872,1.20828,0.785,0.000181703,0.000181703,0.000181703
47,68.664,0.8599,0.50943,0.80065,0.54256,0.81041,0.61687,0.44565,0.93181,1.27955,0.78664,0.000148696,0.000148696,0.000148696
48,70.0526,0.86416,0.50231,0.79887,0.55874,0.8209,0.64413,0.46847,0.8997,1.16455,0.78327,0.00011569,0.00011569,0.00011569
49,71.4393,0.85098,0.49771,0.79663,0.56326,0.8358,0.66399,0.47634,0.91588,1.12146,0.7839,8.26832e-05,8.26832e-05,8.26832e-05
50,72.7913,0.8489,0.49353,0.79716,0.55829,0.831,0.64539,0.4687,0.89365,1.17716,0.7832,4.96766e-05,4.96766e-05,4.96766e-05
