epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,4.53973,2.13672,3.10722,0.98344,0.02202,0.20147,0.07153,0.03708,1.7498,3.09229,0.8737,0.00046676,0.00046676,0.00046676
2,5.97281,1.68298,1.7,0.87353,0.37533,0.49791,0.29278,0.15324,1.64526,2.43504,0.87906,0.000931376,0.000931376,0.000931376
3,7.37884,1.61662,1.53752,0.85902,0.0745,0.67215,0.28874,0.16155,1.55838,2.4297,0.8686,0.00137685,0.00137685,0.00137685
4,8.76799,1.67814,1.45043,0.86629,0.44277,0.43696,0.39234,0.22277,1.42833,1.78857,0.83578,0.00156798,0.00156798,0.00156798
5,10.1477,1.55592,1.35574,0.8507,0.46409,0.53027,0.44795,0.25732,1.40849,1.58389,0.83023,0.00153497,0.00153497,0.00153497
6,11.5323,1.47244,1.28006,0.83988,0.41761,0.70334,0.48485,0.29805,1.21916,1.40153,0.81671,0.00150197,0.00150197,0.00150197
7,12.9178,1.37796,1.18896,0.83435,0.46377,0.73964,0.47901,0.30048,1.17344,1.23949,0.80954,0.00146896,0.00146896,0.00146896
8,14.3223,1.40681,1.16146,0.83472,0.47732,0.73426,0.51063,0.3208,1.17799,1.23866,0.80902,0.00143595,0.00143595,0.00143595
9,15.7115,1.438,1.14424,0.83845,0.45292,0.71419,0.51539,0.3091,1.29294,1.3505,0.81464,0.00140295,0.00140295,0.00140295
10,17.078,1.4011,1.11716,0.82637,0.50284,0.7327,0.53937,0.33731,1.21097,1.12193,0.80876,0.00136994,0.00136994,0.00136994
11,18.4576,1.37128,1.08106,0.83177,0.50477,0.71372,0.56218,0.33654,1.2814,1.10911,0.81309,0.00133693,0.00133693,0.00133693
12,19.8471,1.34027,1.04572,0.82631,0.50819,0.74165,0.54305,0.30533,1.25471,1.15427,0.81129,0.00130393,0.00130393,0.00130393
13,21.1985,1.26878,0.99657,0.82415,0.50479,0.75193,0.56979,0.34637,1.20619,1.18443,0.81239,0.00127092,0.00127092,0.00127092
14,22.5861,1.32116,1.01268,0.82539,0.53306,0.73704,0.60022,0.39863,1.11663,1.02892,0.80533,0.00123791,0.00123791,0.00123791
15,23.9796,1.27092,1.00473,0.82149,0.47792,0.71409,0.51672,0.32894,1.14291,1.22549,0.80694,0.00120491,0.00120491,0.00120491
16,25.3549,1.26729,0.9881,0.82233,0.52466,0.66035,0.56306,0.35326,1.12406,1.15066,0.80425,0.0011719,0.0011719,0.0011719
17,26.7205,1.26713,0.95604,0.82397,0.49878,0.74295,0.54004,0.35106,1.09361,1.26482,0.80238,0.00113889,0.00113889,0.00113889
18,28.1103,1.23397,0.93873,0.8179,0.51426,0.75165,0.60481,0.38338,1.13959,1.03611,0.80503,0.00110589,0.00110589,0.00110589
19,29.4846,1.21425,0.90773,0.81673,0.57069,0.78035,0.67106,0.44817,1.11114,0.94174,0.80413,0.00107288,0.00107288,0.00107288
20,30.8828,1.23529,0.91271,0.81517,0.52783,0.71396,0.59238,0.38436,1.13304,1.14552,0.80981,0.00103987,0.00103987,0.00103987
21,32.2452,1.20343,0.94177,0.82122,0.53316,0.74647,0.60954,0.38438,1.13868,1.04599,0.80479,0.00100687,0.00100687,0.00100687
22,33.6106,1.19573,0.91505,0.8188,0.51722,0.78433,0.54634,0.35795,1.08722,1.20892,0.80253,0.000973861,0.000973861,0.000973861
