epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,4.49726,2.11039,2.83845,0.94963,0.04579,0.4196,0.21535,0.09935,1.72182,2.89892,0.85047,0.00046676,0.00046676,0.00046676
2,5.93582,1.63592,1.52433,0.85914,0.4928,0.54963,0.47446,0.24865,1.45042,1.86863,0.83079,0.000931376,0.000931376,0.000931376
3,7.3751,1.58439,1.37771,0.84799,0.47323,0.53328,0.45603,0.2425,1.40891,1.70284,0.82333,0.00137685,0.00137685,0.00137685
4,8.77858,1.56984,1.28712,0.84531,0.47382,0.74908,0.48829,0.2861,1.24703,1.46974,0.81157,0.00156798,0.00156798,0.00156798
5,10.182,1.46952,1.21517,0.83396,0.46502,0.71569,0.5231,0.31442,1.25887,1.46978,0.80788,0.00153497,0.00153497,0.00153497
6,11.5821,1.40873,1.13517,0.82711,0.54901,0.71805,0.58245,0.35824,1.13031,1.3945,0.80184,0.00150197,0.00150197,0.00150197
7,12.9704,1.40395,1.08088,0.83065,0.51017,0.75031,0.61059,0.29605,1.54863,1.21915,0.82946,0.00146896,0.00146896,0.00146896
8,14.3706,1.40583,1.05255,0.82788,0.53096,0.75773,0.59457,0.36085,1.19126,1.2611,0.80642,0.00143595,0.00143595,0.00143595
9,15.7674,1.34686,1.00354,0.82519,0.60166,0.76019,0.67547,0.4181,1.13595,1.06788,0.80035,0.00140295,0.00140295,0.00140295
10,17.1591,1.2697,0.95718,0.81268,0.55831,0.80551,0.66907,0.42054,1.10205,1.12178,0.80004,0.00136994,0.00136994,0.00136994
11,18.554,1.27428,0.9185,0.82032,0.59677,0.76927,0.6832,0.41889,1.18651,1.02844,0.80473,0.00133693,0.00133693,0.00133693
12,19.9411,1.32109,0.92752,0.8184,0.58929,0.77168,0.63437,0.39525,1.12561,1.07545,0.80081,0.00130393,0.00130393,0.00130393
13,21.3075,1.22126,0.88784,0.81565,0.59033,0.72795,0.65284,0.35271,1.29097,1.11303,0.80788,0.00127092,0.00127092,0.00127092
14,22.6886,1.31464,0.90956,0.81818,0.70231,0.7843,0.74624,0.47582,1.04992,0.97401,0.79791,0.00123791,0.00123791,0.00123791
