epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,4.32684,4.15172,4.59954,0.97949,0.00188,0.02435,0.00097,0.00022,3.63051,3.85446,0.7711,0.00046676,0.00046676,0.00046676
2,5.6798,3.4555,2.26278,0.75343,0.01163,0.10933,0.05633,0.01488,3.51145,2.99137,0.75276,0.000931376,0.000931376,0.000931376
3,7.0195,3.36896,2.03369,0.74301,0.02143,0.38252,0.15918,0.04844,3.35977,2.62422,0.74312,0.00137685,0.00137685,0.00137685
4,8.33161,3.27305,1.85783,0.72571,0.44168,0.23723,0.28727,0.09593,3.12935,1.85408,0.73724,0.00156798,0.00156798,0.00156798
5,9.64827,3.14976,1.71089,0.7109,0.52118,0.31964,0.35399,0.12658,2.78425,1.49875,0.71035,0.00153497,0.00153497,0.00153497
6,10.9543,3.02635,1.53795,0.71683,0.54848,0.36571,0.38597,0.13799,2.83354,1.33187,0.69374,0.00150197,0.00150197,0.00150197
7,12.2576,2.98355,1.46802,0.71432,0.67232,0.37071,0.43442,0.16794,2.74838,1.34971,0.72432,0.00146896,0.00146896,0.00146896
8,13.573,2.91047,1.35808,0.71335,0.59745,0.36986,0.42731,0.16388,2.76894,1.16911,0.7106,0.00143595,0.00143595,0.00143595
9,14.8795,2.89478,1.28767,0.71163,0.72257,0.42071,0.47064,0.17375,2.74926,1.07669,0.70751,0.00140295,0.00140295,0.00140295
10,16.1744,2.80609,1.22362,0.69882,0.73174,0.43573,0.48994,0.18505,2.76478,0.99486,0.69763,0.00136994,0.00136994,0.00136994
11,17.4908,2.75212,1.15928,0.70778,0.72697,0.40547,0.46664,0.17462,2.91822,1.10721,0.68716,0.00133693,0.00133693,0.00133693
12,18.7909,2.84563,1.16698,0.7054,0.81953,0.42154,0.54241,0.23194,2.38052,0.88902,0.70175,0.00130393,0.00130393,0.00130393
13,20.1043,2.63924,1.05379,0.70581,0.81375,0.43954,0.54962,0.23309,2.47521,0.91072,0.6999,0.00127092,0.00127092,0.00127092
14,21.3949,2.67589,1.07352,0.7043,0.79093,0.44735,0.53455,0.22296,2.47505,0.9173,0.70375,0.00123791,0.00123791,0.00123791
15,22.6879,2.62197,1.0407,0.70351,0.846,0.45867,0.57817,0.25322,2.49328,0.89399,0.69721,0.00120491,0.00120491,0.00120491
16,23.9969,2.63883,1.02127,0.70194,0.84093,0.50889,0.60883,0.27043,2.40954,0.85003,0.7071,0.0011719,0.0011719,0.0011719
17,25.2972,2.6314,1.01061,0.69941,0.78306,0.4802,0.57727,0.24856,2.36881,0.87003,0.70765,0.00113889,0.00113889,0.00113889
18,26.5865,2.58173,0.97216,0.70219,0.75203,0.53292,0.59091,0.27127,2.27972,0.85958,0.6995,0.00110589,0.00110589,0.00110589
19,27.8909,2.52097,0.96744,0.69366,0.79913,0.52244,0.61556,0.27455,2.38424,0.83515,0.70061,0.00107288,0.00107288,0.00107288
20,29.2131,2.51329,0.92904,0.69758,0.76418,0.56061,0.64188,0.29508,2.27072,0.83284,0.70616,0.00103987,0.00103987,0.00103987
21,30.5164,2.53367,0.94224,0.70406,0.82999,0.53533,0.63077,0.28825,2.34615,0.84126,0.70103,0.00100687,0.00100687,0.00100687
22,31.8027,2.47928,0.90925,0.70096,0.81642,0.53095,0.62356,0.30008,2.2227,0.80751,0.69935,0.000973861,0.000973861,0.000973861
23,33.1226,2.4737,0.89274,0.69066,0.85771,0.53085,0.63839,0.32124,2.15346,0.80432,0.69755,0.000940855,0.000940855,0.000940855
24,34.4349,2.41391,0.87312,0.69922,0.82605,0.55733,0.66652,0.328,2.19554,0.82035,0.69551,0.000907848,0.000907848,0.000907848
25,35.7325,2.46175,0.86137,0.68966,0.78689,0.54856,0.65125,0.32666,2.11284,0.77719,0.69995,0.000874842,0.000874842,0.000874842
26,37.0265,2.36126,0.85533,0.69528,0.85734,0.55302,0.66716,0.34294,2.12031,0.76602,0.70266,0.000841835,0.000841835,0.000841835
27,38.3356,2.31502,0.8805,0.66678,0.7964,0.56171,0.66541,0.33893,2.09412,0.77223,0.69806,0.000808828,0.000808828,0.000808828
28,39.6439,2.30515,0.83645,0.70127,0.83634,0.54864,0.66617,0.31982,2.25495,0.79709,0.70477,0.000775822,0.000775822,0.000775822
29,40.9229,2.3781,0.8364,0.69314,0.79029,0.56012,0.65609,0.33907,2.09079,0.786,0.69788,0.000742815,0.000742815,0.000742815
30,42.2196,2.32029,0.80852,0.69118,0.85617,0.54593,0.6753,0.34561,2.08402,0.77728,0.70372,0.000709809,0.000709809,0.000709809
31,43.5306,2.25019,0.79206,0.70055,0.86015,0.53467,0.66842,0.34466,2.09386,0.76281,0.69973,0.000676802,0.000676802,0.000676802
32,44.8247,2.40774,0.82056,0.68977,0.81714,0.54203,0.65847,0.31471,2.21432,0.77919,0.69762,0.000643795,0.000643795,0.000643795
33,46.1222,2.33349,0.81153,0.69443,0.79386,0.61385,0.68978,0.32971,2.06659,0.74579,0.70245,0.000610789,0.000610789,0.000610789
34,47.4416,2.28322,0.79491,0.69133,0.79608,0.60183,0.67267,0.34366,2.07956,0.74971,0.70127,0.000577782,0.000577782,0.000577782
35,48.6417,2.29814,0.78615,0.68896,0.87812,0.5554,0.68405,0.35935,2.07102,0.74487,0.70047,0.000544776,0.000544776,0.000544776
36,49.892,2.35966,0.80084,0.68016,0.88347,0.52482,0.65228,0.3361,2.11344,0.7701,0.70039,0.000511769,0.000511769,0.000511769
37,51.1933,2.27201,0.78126,0.69435,0.86222,0.53835,0.64533,0.34845,2.122,0.7866,0.70075,0.000478762,0.000478762,0.000478762
38,52.5091,2.35794,0.80809,0.6886,0.87003,0.5447,0.65978,0.33735,2.09789,0.74411,0.70172,0.000445756,0.000445756,0.000445756
39,53.7969,2.25482,0.78125,0.68658,0.81632,0.57977,0.67427,0.35928,2.04632,0.7341,0.69973,0.000412749,0.000412749,0.000412749
40,55.1155,2.25016,0.76438,0.68966,0.7925,0.59111,0.68097,0.36405,1.98151,0.71985,0.69835,0.000379743,0.000379743,0.000379743
41,57.5279,1.9274,0.72115,0.71276,0.82648,0.57342,0.667,0.35037,2.05421,0.75954,0.70005,0.000346736,0.000346736,0.000346736
42,58.8893,1.90225,0.71104,0.71301,0.82111,0.58185,0.68236,0.36234,2.06584,0.74175,0.69707,0.000313729,0.000313729,0.000313729
43,60.1549,1.90078,0.71815,0.71876,0.80448,0.58044,0.66943,0.35885,2.0371,0.74795,0.69905,0.000280723,0.000280723,0.000280723
44,61.4383,1.93961,0.70891,0.70684,0.81546,0.56774,0.67235,0.35878,2.01823,0.73885,0.6979,0.000247716,0.000247716,0.000247716
45,62.7077,1.92389,0.71234,0.71022,0.81002,0.56454,0.67061,0.36319,2.04019,0.74048,0.69949,0.00021471,0.00021471,0.00021471
46,63.9721,1.89138,0.69703,0.71432,0.81786,0.57472,0.67645,0.35404,2.019,0.73531,0.69959,0.000181703,0.000181703,0.000181703
47,65.2319,1.87321,0.6936,0.71152,0.86196,0.56017,0.67084,0.36408,1.93188,0.71599,0.69869,0.000148696,0.000148696,0.000148696
48,66.5109,1.90266,0.69463,0.71177,0.82121,0.58623,0.68004,0.37707,1.90972,0.7195,0.69704,0.00011569,0.00011569,0.00011569
49,67.7865,1.89824,0.69252,0.70773,0.79294,0.59318,0.67906,0.3777,1.91751,0.71719,0.69902,8.26832e-05,8.26832e-05,8.26832e-05
50,69.0723,1.87864,0.6907,0.71415,0.8097,0.5924,0.67528,0.3759,1.87954,0.71126,0.70122,4.96766e-05,4.96766e-05,4.96766e-05
